time (UTC),lux (lx),uv,1-min precip (mm),wind_lull (m/s),wind_avg (m/s),wind_gust (m/s),wind_dir (deg),solar_radiation (W m^-2),local_day_precip_accum (mm)
2019-07-22 00:40:00,7.0,0.0,0.0,0.0,0.7,2.1,270.0,0.0,0.0
2019-07-22 00:45:00,0.0,0.0,0.0,0.0,1.1,2.9,271.0,0.0,0.0
2019-07-22 00:50:00,0.0,0.0,0.0,0.0,0.7,2.7,266.0,0.0,0.0
2019-07-22 00:55:00,0.0,0.0,0.0,0.0,0.8,2.5,272.0,0.0,0.0
2019-07-22 01:00:00,0.0,0.0,0.0,0.0,0.6,1.7,243.0,0.0,0.0
2019-07-22 01:05:00,0.0,0.0,0.0,0.0,0.4,2.4,283.0,0.0,0.0
2019-07-22 01:10:00,0.0,0.0,0.0,0.0,0.5,2.1,277.0,0.0,0.0
2019-07-22 01:15:00,0.0,0.0,0.0,0.0,0.2,1.4,223.0,0.0,0.0
2019-07-22 01:20:00,0.0,0.0,0.0,0.0,0.2,1.3,278.0,0.0,0.0
2019-07-22 01:25:00,0.0,0.0,0.0,0.0,0.2,1.5,283.0,0.0,0.0
2019-07-22 01:30:00,0.0,0.0,0.0,0.0,0.1,0.8,351.0,0.0,0.0
2019-07-22 01:35:00,0.0,0.0,0.0,0.0,0.2,1.7,329.0,0.0,0.0
2019-07-22 01:40:00,0.0,0.0,0.0,0.0,0.2,1.0,296.0,0.0,0.0
2019-07-22 01:45:00,0.0,0.0,0.0,0.0,0.2,1.2,240.0,0.0,0.0
2019-07-22 01:50:00,0.0,0.0,0.0,0.0,0.3,1.3,285.0,0.0,0.0
2019-07-22 01:55:00,0.0,0.0,0.0,0.0,0.5,1.3,271.0,0.0,0.0
2019-07-22 02:00:00,0.0,0.0,0.0,0.0,0.3,1.2,252.0,0.0,0.0
2019-07-22 02:05:00,0.0,0.0,0.0,0.0,0.3,1.3,245.0,0.0,0.0
2019-07-22 02:10:00,0.0,0.0,0.0,0.0,0.1,0.8,353.0,0.0,0.0
2019-07-22 02:15:00,0.0,0.0,0.0,0.0,0.5,1.3,257.0,0.0,0.0
2019-07-22 02:20:00,0.0,0.0,0.0,0.0,0.4,1.4,252.0,0.0,0.0
2019-07-22 02:25:00,0.0,0.0,0.0,0.0,0.2,1.1,259.0,0.0,0.0
2019-07-22 02:30:00,0.0,0.0,0.0,0.0,0.4,2.2,298.0,0.0,0.0
2019-07-22 02:35:00,0.0,0.0,0.0,0.0,0.5,2.0,296.0,0.0,0.0
2019-07-22 02:40:00,0.0,0.0,0.0,0.0,0.7,3.0,269.0,0.0,0.0
2019-07-22 02:45:00,0.0,0.0,0.0,0.0,0.4,2.2,279.0,0.0,0.0
2019-07-22 02:50:00,0.0,0.0,0.0,0.0,0.9,4.2,276.0,0.0,0.0
2019-07-22 02:55:00,0.0,0.0,0.0,0.0,0.9,2.4,299.0,0.0,0.0
2019-07-22 03:00:00,0.0,0.0,0.0,0.0,0.6,2.5,301.0,0.0,0.0
2019-07-22 03:05:00,0.0,0.0,0.0,0.0,1.0,3.2,293.0,0.0,0.0
2019-07-22 03:10:00,0.0,0.0,0.0,0.0,0.6,2.1,288.0,0.0,0.0
2019-07-22 03:15:00,0.0,0.0,0.0,0.0,0.9,3.2,268.0,0.0,0.0
2019-07-22 03:20:00,0.0,0.0,0.0,0.0,0.5,2.0,259.0,0.0,0.0
2019-07-22 03:25:00,0.0,0.0,0.0,0.0,0.7,2.2,292.0,0.0,0.0
2019-07-22 03:30:00,0.0,0.0,0.0,0.0,0.6,2.1,283.0,0.0,0.0
2019-07-22 03:35:00,0.0,0.0,0.0,0.0,0.7,2.6,300.0,0.0,0.0
2019-07-22 03:40:00,0.0,0.0,0.0,0.0,0.5,2.5,300.0,0.0,0.0
2019-07-22 03:45:00,0.0,0.0,0.0,0.0,0.4,1.8,289.0,0.0,0.0
2019-07-22 03:50:00,0.0,0.0,0.0,0.0,0.4,1.5,304.0,0.0,0.0
2019-07-22 03:55:00,0.0,0.0,0.0,0.0,0.6,2.1,293.0,0.0,0.0
2019-07-22 04:00:00,0.0,0.0,0.0,0.0,1.1,2.1,305.0,0.0,0.0
2019-07-22 04:05:00,0.0,0.0,0.0,0.0,1.0,2.2,314.0,0.0,0.0
2019-07-22 04:10:00,0.0,0.0,0.0,0.0,1.1,3.5,313.0,0.0,0.0
2019-07-22 04:15:00,0.0,0.0,0.0,0.0,0.8,2.0,313.0,0.0,0.0
2019-07-22 04:20:00,0.0,0.0,0.0,0.0,0.6,2.2,308.0,0.0,0.0
2019-07-22 04:25:00,0.0,0.0,0.0,0.0,0.4,1.5,323.0,0.0,0.0
2019-07-22 04:30:00,0.0,0.0,0.0,0.0,0.2,0.9,284.0,0.0,0.0
2019-07-22 04:35:00,0.0,0.0,0.0,0.0,0.2,1.0,318.0,0.0,0.0
2019-07-22 04:40:00,0.0,0.0,0.0,0.0,0.3,1.4,313.0,0.0,0.0
2019-07-22 04:45:00,0.0,0.0,0.0,0.0,0.8,1.9,307.0,0.0,0.0
2019-07-22 04:50:00,0.0,0.0,0.0,0.0,1.0,2.8,328.0,0.0,0.0
2019-07-22 04:55:00,0.0,0.0,0.0,0.0,0.8,2.2,337.0,0.0,0.0
2019-07-22 05:00:00,0.0,0.0,0.0,0.0,0.6,2.3,336.0,0.0,0.0
2019-07-22 05:05:00,0.0,0.0,0.0,0.0,1.0,2.5,331.0,0.0,0.0
2019-07-22 05:10:00,0.0,0.0,0.0,0.0,1.0,2.1,336.0,0.0,0.0
2019-07-22 05:15:00,0.0,0.0,0.0,0.0,0.6,1.6,300.0,0.0,0.0
2019-07-22 05:20:00,0.0,0.0,0.0,0.0,0.8,2.3,309.0,0.0,0.0
2019-07-22 05:25:00,0.0,0.0,0.0,0.0,0.7,2.2,308.0,0.0,0.0
2019-07-22 05:30:00,0.0,0.0,0.0,0.0,0.5,1.8,347.0,0.0,0.0
2019-07-22 05:35:00,0.0,0.0,0.0,0.0,0.6,2.1,5.0,0.0,0.0
2019-07-22 05:40:00,0.0,0.0,0.0,0.0,0.7,2.6,337.0,0.0,0.0
2019-07-22 05:45:00,0.0,0.0,0.0,0.0,0.6,2.1,324.0,0.0,0.0
2019-07-22 05:50:00,0.0,0.0,0.0,0.0,0.1,1.2,319.0,0.0,0.0
2019-07-22 05:55:00,0.0,0.0,0.0,0.0,0.2,1.1,303.0,0.0,0.0
2019-07-22 06:00:00,0.0,0.0,0.0,0.0,0.1,0.9,349.0,0.0,0.0
2019-07-22 06:05:00,0.0,0.0,0.0,0.0,0.2,1.1,250.0,0.0,0.0
2019-07-22 06:10:00,0.0,0.0,0.0,0.0,0.1,0.8,292.0,0.0,0.0
2019-07-22 06:15:00,0.0,0.0,0.0,0.0,0.3,1.2,329.0,0.0,0.0
2019-07-22 06:20:00,0.0,0.0,0.0,0.0,0.2,1.3,326.0,0.0,0.0
2019-07-22 06:25:00,0.0,0.0,0.0,0.0,0.5,1.5,319.0,0.0,0.0
2019-07-22 06:30:00,0.0,0.0,0.0,0.0,0.6,1.6,312.0,0.0,0.0
2019-07-22 06:35:00,0.0,0.0,0.0,0.0,0.4,1.8,312.0,0.0,0.0
2019-07-22 06:40:00,0.0,0.0,0.0,0.0,0.4,1.8,320.0,0.0,0.0
2019-07-22 06:45:00,0.0,0.0,0.0,0.0,0.4,1.4,291.0,0.0,0.0
2019-07-22 06:50:00,0.0,0.0,0.0,0.0,0.3,1.8,316.0,0.0,0.0
2019-07-22 06:55:00,0.0,0.0,0.0,0.0,0.2,1.3,318.0,0.0,0.0
2019-07-22 07:00:00,0.0,0.0,0.0,0.0,0.3,1.0,235.0,0.0,0.0
2019-07-22 07:05:00,0.0,0.0,0.0,0.0,0.5,1.4,232.0,0.0,0.0
2019-07-22 07:10:00,0.0,0.0,0.0,0.0,0.5,1.3,256.0,0.0,0.0
2019-07-22 07:15:00,0.0,0.0,0.0,0.0,0.6,1.3,275.0,0.0,0.0
2019-07-22 07:20:00,0.0,0.0,0.0,0.0,0.5,1.4,276.0,0.0,0.0
2019-07-22 07:25:00,0.0,0.0,0.0,0.0,0.6,1.9,272.0,0.0,0.0
2019-07-22 07:30:00,0.0,0.0,0.0,0.0,0.6,2.1,291.0,0.0,0.0
2019-07-22 07:35:00,0.0,0.0,0.0,0.0,0.4,1.5,293.0,0.0,0.0
2019-07-22 07:40:00,0.0,0.0,0.0,0.0,0.5,1.8,318.0,0.0,0.0
2019-07-22 07:45:00,0.0,0.0,0.0,0.0,0.4,1.8,334.0,0.0,0.0
2019-07-22 07:50:00,0.0,0.0,0.0,0.0,0.4,2.0,299.0,0.0,0.0
2019-07-22 07:55:00,0.0,0.0,0.0,0.0,0.1,1.1,340.0,0.0,0.0
2019-07-22 08:00:00,0.0,0.0,0.0,0.0,0.2,1.4,340.0,0.0,0.0
2019-07-22 08:05:00,0.0,0.0,0.0,0.0,0.4,1.5,323.0,0.0,0.0
2019-07-22 08:10:00,0.0,0.0,0.0,0.0,0.4,1.4,288.0,0.0,0.0
2019-07-22 08:15:00,0.0,0.0,0.0,0.0,1.0,2.5,321.0,0.0,0.0
2019-07-22 08:20:00,0.0,0.0,0.0,0.0,1.1,2.7,346.0,0.0,0.0
2019-07-22 08:25:00,0.0,0.0,0.0,0.0,1.3,3.1,331.0,0.0,0.0
2019-07-22 08:30:00,0.0,0.0,0.0,0.0,0.8,2.1,325.0,0.0,0.0
2019-07-22 08:35:00,0.0,0.0,0.0,0.0,0.9,2.8,328.0,0.0,0.0
2019-07-22 08:40:00,0.0,0.0,0.0,0.0,0.8,2.9,325.0,0.0,0.0
2019-07-22 08:45:00,0.0,0.0,0.0,0.0,1.1,3.5,339.0,0.0,0.0
2019-07-22 08:50:00,0.0,0.0,0.0,0.0,0.8,2.7,316.0,0.0,0.0
2019-07-22 08:55:00,0.0,0.0,0.0,0.0,1.0,2.9,325.0,0.0,0.0
2019-07-22 09:00:00,5.0,0.0,0.0,0.0,0.8,2.3,341.0,0.0,0.0
2019-07-22 09:05:00,18.0,0.0,0.0,0.0,0.8,1.7,15.0,0.0,0.0
2019-07-22 09:10:00,57.0,0.02,0.0,0.0,1.2,2.5,27.0,0.0,0.0
2019-07-22 09:15:00,131.0,0.02,0.0,0.0,1.1,1.8,26.0,1.0,0.0
2019-07-22 09:20:00,269.0,0.02,0.0,0.0,1.2,2.1,22.0,2.0,0.0
2019-07-22 09:25:00,388.0,0.02,0.0,0.0,1.2,2.4,14.0,3.0,0.0
2019-07-22 09:30:00,587.0,0.02,0.0,0.0,1.2,2.1,15.0,4.0,0.0
2019-07-22 09:35:00,897.0,0.04,0.0,0.0,1.0,2.3,354.0,7.0,0.0
2019-07-22 09:40:00,1335.0,0.06,0.0,0.0,1.0,2.6,0.0,11.0,0.0
2019-07-22 09:45:00,1837.0,0.08,0.0,0.0,0.1,1.0,281.0,15.0,0.0
2019-07-22 09:50:00,2426.0,0.1,0.0,0.0,0.1,1.2,344.0,20.0,0.0
2019-07-22 09:55:00,3003.0,0.13,0.0,0.0,0.3,1.8,36.0,25.0,0.0
2019-07-22 10:00:00,3537.0,0.13,0.0,0.0,0.2,1.4,351.0,29.0,0.0
2019-07-22 10:05:00,4090.0,0.15,0.0,0.0,0.3,1.6,3.0,34.0,0.0
2019-07-22 10:10:00,4506.0,0.16,0.0,0.0,0.7,1.6,40.0,38.0,0.0
2019-07-22 10:15:00,4948.0,0.17,0.0,0.0,1.2,1.9,51.0,41.0,0.0
2019-07-22 10:20:00,5560.0,0.18,0.0,0.0,1.2,2.5,47.0,47.0,0.0
2019-07-22 10:25:00,6811.0,0.25,0.0,0.0,0.8,1.8,17.0,57.0,0.0
2019-07-22 10:30:00,8025.0,0.32,0.0,0.0,1.3,2.9,357.0,67.0,0.0
2019-07-22 10:35:00,7464.0,0.24,0.0,0.0,0.8,3.6,349.0,63.0,0.0
2019-07-22 10:40:00,8265.0,0.27,0.0,0.0,0.4,1.6,345.0,69.0,0.0
2019-07-22 10:45:00,9145.0,0.28,0.0,0.0,0.8,2.1,335.0,77.0,0.0
2019-07-22 10:50:00,10980.0,0.39,0.0,0.0,1.4,2.7,0.0,92.0,0.0
2019-07-22 10:55:00,14619.0,0.62,0.0,0.0,1.2,2.5,7.0,123.0,0.0
2019-07-22 11:00:00,18603.0,0.88,0.0,0.0,1.1,2.5,16.0,157.0,0.0
2019-07-22 11:05:00,20179.0,0.98,0.0,0.0,1.2,2.8,32.0,170.0,0.0
2019-07-22 11:10:00,22731.0,1.15,0.0,0.0,1.0,2.6,42.0,192.0,0.0
2019-07-22 11:15:00,23156.0,1.12,0.0,0.0,1.4,3.0,33.0,195.0,0.0
2019-07-22 11:20:00,24139.0,1.17,0.0,0.0,1.4,3.7,18.0,204.0,0.0
2019-07-22 11:25:00,24607.0,1.19,0.0,0.0,2.3,4.6,25.0,208.0,0.0
2019-07-22 11:30:00,24277.0,1.13,0.0,0.5,2.4,4.2,13.0,205.0,0.0
2019-07-22 11:35:00,27233.0,1.3,0.0,0.8,1.7,3.0,13.0,230.0,0.0
2019-07-22 11:40:00,30009.0,1.47,0.0,0.0,1.5,2.8,15.0,253.0,0.0
2019-07-22 11:45:00,32983.0,1.63,0.0,0.0,1.6,2.7,27.0,279.0,0.0
2019-07-22 11:50:00,33967.0,1.64,0.0,0.0,1.2,3.0,340.0,287.0,0.0
2019-07-22 11:55:00,36725.0,1.78,0.0,0.0,1.5,3.2,338.0,310.0,0.0
2019-07-22 12:00:00,37900.0,1.81,0.0,0.8,1.6,2.6,348.0,320.0,0.0
2019-07-22 12:05:00,41582.0,2.01,0.0,0.0,1.1,2.3,359.0,351.0,0.0
2019-07-22 12:10:00,43081.0,2.08,0.0,0.0,1.0,2.4,323.0,364.0,0.0
2019-07-22 12:15:00,45628.0,2.22,0.0,0.0,0.3,1.2,9.0,385.0,0.0
2019-07-22 12:20:00,48358.0,2.38,0.0,0.0,1.2,2.5,354.0,409.0,0.0
2019-07-22 12:25:00,48818.0,2.37,0.0,0.0,1.0,2.3,10.0,412.0,0.0
2019-07-22 12:30:00,50196.0,2.44,0.0,0.0,0.9,2.5,47.0,424.0,0.0
2019-07-22 12:35:00,53257.0,2.63,0.0,0.0,0.8,1.9,84.0,450.0,0.0
2019-07-22 12:40:00,55460.0,2.74,0.0,0.0,1.7,4.3,49.0,469.0,0.0
2019-07-22 12:45:00,63506.0,3.23,0.0,0.8,3.1,4.9,36.0,537.0,0.0
2019-07-22 12:50:00,52572.0,2.52,0.0,0.0,1.8,2.9,51.0,444.0,0.0
2019-07-22 12:55:00,61962.0,3.1,0.0,0.0,2.2,4.7,43.0,524.0,0.0
2019-07-22 13:00:00,67329.0,3.4,0.0,0.0,1.8,3.4,57.0,569.0,0.0
2019-07-22 13:05:00,69988.0,3.49,0.0,0.0,1.8,3.6,47.0,592.0,0.0
2019-07-22 13:10:00,72975.0,3.71,0.0,0.0,1.5,3.7,49.0,617.0,0.0
2019-07-22 13:15:00,74503.0,3.78,0.0,0.0,0.7,3.1,64.0,630.0,0.0
2019-07-22 13:20:00,57397.0,2.68,0.0,0.0,2.2,5.0,18.0,485.0,0.0
2019-07-22 13:25:00,83876.0,4.31,0.0,1.0,2.7,4.9,40.0,709.0,0.0
2019-07-22 13:30:00,94277.0,4.65,0.0,0.8,2.3,4.5,49.0,797.0,0.0
2019-07-22 13:35:00,70212.0,3.45,0.0,0.0,3.6,6.0,24.0,593.0,0.0
2019-07-22 13:40:00,34959.0,1.64,0.0,1.0,3.3,5.9,35.0,295.0,0.0
2019-07-22 13:45:00,22712.0,1.07,0.0,0.0,1.4,3.3,79.0,192.0,0.0
2019-07-22 13:50:00,21604.0,1.02,0.0,0.0,1.0,3.4,67.0,182.0,0.0
2019-07-22 13:55:00,28692.0,1.36,0.0,0.5,1.7,3.1,66.0,242.0,0.0
2019-07-22 14:00:00,41469.0,1.99,0.0,0.0,1.3,3.4,62.0,350.0,0.0
2019-07-22 14:05:00,52611.0,2.54,0.0,0.8,2.7,5.7,40.0,445.0,0.0
2019-07-22 14:10:00,48701.0,2.31,0.0,0.0,1.3,4.8,62.0,411.0,0.0
2019-07-22 14:15:00,42863.0,1.96,0.0,0.0,2.2,3.5,32.0,362.0,0.0
2019-07-22 14:20:00,45847.0,2.09,0.0,0.0,2.2,4.2,39.0,387.0,0.0
2019-07-22 14:25:00,58559.0,2.8,0.0,0.0,1.9,3.9,51.0,495.0,0.0
2019-07-22 14:30:00,110709.0,5.34,0.0,0.0,1.5,3.6,51.0,936.0,0.0
2019-07-22 14:35:00,66345.0,3.27,0.0,0.0,1.9,4.6,50.0,561.0,0.0
2019-07-22 14:40:00,63580.0,3.14,0.0,0.0,1.3,2.6,43.0,537.0,0.0
2019-07-22 14:45:00,59376.0,2.89,0.0,0.0,1.4,3.5,65.0,502.0,0.0
2019-07-22 14:50:00,69421.0,3.35,0.0,0.0,2.2,4.5,37.0,587.0,0.0
2019-07-22 14:55:00,74493.0,3.62,0.0,0.0,2.2,3.9,31.0,630.0,0.0
2019-07-22 15:00:00,64381.0,3.1,0.0,0.0,1.3,3.1,51.0,544.0,0.0
2019-07-22 15:05:00,61289.0,2.97,0.0,0.0,0.8,2.4,79.0,518.0,0.0
2019-07-22 15:10:00,116136.0,5.62,0.0,0.0,0.7,3.3,86.0,982.0,0.0
2019-07-22 15:15:00,119361.0,5.73,0.0,0.0,2.5,5.1,44.0,1009.0,0.0
2019-07-22 15:20:00,122486.0,5.79,0.0,0.0,2.7,5.5,35.0,1036.0,0.0
2019-07-22 15:25:00,69732.0,3.29,0.0,1.1,3.7,6.5,33.0,589.0,0.0
2019-07-22 15:30:00,76777.0,3.67,0.0,0.0,3.2,6.4,36.0,649.0,0.0
2019-07-22 15:35:00,67483.0,3.18,0.0,1.6,2.9,5.2,40.0,570.0,0.0
2019-07-22 15:40:00,92926.0,4.4,0.0,0.0,1.2,3.0,73.0,786.0,0.0
2019-07-22 15:45:00,94797.0,4.31,0.0,0.0,2.3,5.8,56.0,801.0,0.0
2019-07-22 15:50:00,123652.0,5.73,0.0,0.0,3.2,5.6,29.0,1046.0,0.0
2019-07-22 15:55:00,114908.0,5.29,0.0,0.0,2.1,4.5,64.0,972.0,0.0
2019-07-22 16:00:00,78687.0,3.59,0.0,0.0,2.9,6.6,46.0,665.0,0.0
2019-07-22 16:05:00,110937.0,5.21,0.0,0.0,2.3,6.4,55.0,938.0,0.0
2019-07-22 16:10:00,54535.0,2.44,0.0,0.0,1.4,4.8,70.0,461.0,0.0
2019-07-22 16:15:00,54722.0,2.48,0.0,0.0,2.5,5.8,24.0,462.0,0.0
2019-07-22 16:20:00,37615.0,1.75,0.0,0.0,2.7,5.0,45.0,318.0,0.0
2019-07-22 16:25:00,32822.0,1.52,0.0,0.0,2.0,4.3,49.0,277.0,0.0
2019-07-22 16:30:00,28022.0,1.29,0.0,0.0,2.6,5.9,52.0,237.0,0.0
2019-07-22 16:35:00,22406.0,0.97,0.0,1.2,3.3,5.1,31.0,189.0,0.0
2019-07-22 16:40:00,16993.0,0.67,0.0,0.9,3.2,6.6,36.0,143.0,0.0
2019-07-22 16:45:00,13505.0,0.47,0.0,0.0,2.5,5.8,57.0,114.0,0.0
2019-07-22 16:50:00,14436.0,0.55,0.010752,0.8,3.4,6.0,37.0,122.0,0.010752
2019-07-22 16:55:00,20934.0,0.88,0.038167,1.2,3.6,6.0,30.0,177.0,0.048918
2019-07-22 17:00:00,28867.0,1.26,0.0,0.8,2.9,6.9,31.0,244.0,0.048918
2019-07-22 17:05:00,21909.0,0.96,0.0,1.0,3.5,5.6,31.0,185.0,0.048918
2019-07-22 17:10:00,12445.0,0.51,0.0,2.1,3.9,6.6,33.0,105.0,0.048918
2019-07-22 17:15:00,7294.0,0.25,0.0,0.0,2.2,5.0,66.0,61.0,0.048918
2019-07-22 17:20:00,7391.0,0.25,0.0,0.0,1.9,4.3,61.0,62.0,0.048918
2019-07-22 17:25:00,8414.0,0.28,0.0,0.0,1.2,3.0,68.0,71.0,0.048918
2019-07-22 17:30:00,17124.0,0.62,0.02569,0.0,1.3,2.6,74.0,144.0,0.074609
2019-07-22 17:35:00,23585.0,0.89,0.074359,0.0,1.4,3.5,63.0,199.0,0.148969
2019-07-22 17:40:00,24704.0,1.0,0.144202,0.0,1.5,3.0,74.0,208.0,0.293171
2019-07-22 17:45:00,20103.0,0.84,0.248416,0.0,0.5,1.8,95.0,170.0,0.541587
2019-07-22 17:50:00,27847.0,1.21,0.107384,0.0,0.6,2.3,59.0,235.0,0.648971
2019-07-22 17:55:00,31690.0,1.41,0.011021,0.0,0.9,3.0,76.0,268.0,0.659992
2019-07-22 18:00:00,52492.0,2.46,0.0,0.0,0.5,1.8,105.0,444.0,0.659992
2019-07-22 18:05:00,27777.0,1.28,0.0,0.0,0.4,1.9,66.0,234.0,0.659992
2019-07-22 18:10:00,31731.0,1.49,0.0,0.0,0.5,2.1,88.0,268.0,0.659992
2019-07-22 18:15:00,39374.0,1.86,0.0,0.0,0.6,2.1,123.0,333.0,0.659992
2019-07-22 18:20:00,31512.0,1.5,0.0,0.0,0.9,2.8,93.0,266.0,0.659992
2019-07-22 18:25:00,23303.0,1.07,0.0,0.0,0.4,1.9,59.0,197.0,0.659992
2019-07-22 18:30:00,21670.0,0.99,0.0,0.0,0.7,1.9,62.0,183.0,0.659992
2019-07-22 18:35:00,33464.0,1.51,0.0,0.0,1.5,4.2,58.0,283.0,0.659992
2019-07-22 18:40:00,20144.0,0.88,0.0,0.0,2.1,4.9,57.0,170.0,0.659992
2019-07-22 18:45:00,19705.0,0.86,0.0,0.0,0.9,2.6,73.0,166.0,0.659992
2019-07-22 18:50:00,26948.0,1.2,0.0,0.0,1.0,4.4,83.0,227.0,0.659992
2019-07-22 18:55:00,26063.0,1.15,0.0,0.0,0.4,1.8,124.0,220.0,0.659992
2019-07-22 19:00:00,13771.0,0.58,0.0,0.0,0.8,3.1,66.0,116.0,0.659992
2019-07-22 19:05:00,17891.0,0.73,0.0,0.0,0.3,1.4,63.0,151.0,0.659992
2019-07-22 19:10:00,19793.0,0.84,0.0,0.0,0.2,1.2,77.0,167.0,0.659992
2019-07-22 19:15:00,10316.0,0.38,0.0,0.0,0.9,2.4,67.0,87.0,0.659992
2019-07-22 19:20:00,12296.0,0.48,0.0,0.0,0.9,3.6,76.0,104.0,0.659992
2019-07-22 19:25:00,16862.0,0.66,0.172711,0.0,1.3,2.5,62.0,142.0,0.832704
2019-07-22 19:30:00,10846.0,0.41,0.0,0.0,1.7,3.7,61.0,91.0,0.832704
2019-07-22 19:35:00,7265.0,0.25,0.002104,0.0,0.3,1.6,66.0,61.0,0.834807
2019-07-22 19:40:00,16370.0,0.67,0.0,0.0,0.7,1.6,333.0,138.0,0.834807
2019-07-22 19:45:00,15457.0,0.66,0.0,0.0,1.4,2.7,66.0,130.0,0.834807
2019-07-22 19:50:00,14691.0,0.62,0.0,0.0,1.4,3.0,57.0,124.0,0.834807
2019-07-22 19:55:00,13976.0,0.61,0.0,0.5,2.1,3.8,33.0,118.0,0.834807
2019-07-22 20:00:00,14227.0,0.6,0.0,0.0,2.1,4.1,51.0,120.0,0.834807
2019-07-22 20:05:00,8213.0,0.32,0.0,0.0,1.5,3.8,56.0,69.0,0.834807
2019-07-22 20:10:00,5205.0,0.18,0.0,0.0,1.7,3.5,346.0,44.0,0.834807
2019-07-22 20:15:00,12632.0,0.51,0.0,0.0,2.3,3.8,5.0,106.0,0.834807
2019-07-22 20:20:00,31268.0,1.43,0.0,1.0,2.6,5.2,36.0,264.0,0.834807
2019-07-22 20:25:00,28913.0,1.34,0.0,0.0,2.3,5.6,51.0,244.0,0.834807
2019-07-22 20:30:00,16628.0,0.77,0.0,1.2,2.9,5.8,40.0,140.0,0.834807
2019-07-22 20:35:00,28495.0,1.33,0.0,0.0,1.8,4.2,62.0,241.0,0.834807
2019-07-22 20:40:00,21890.0,1.01,0.0,0.9,2.3,5.0,57.0,185.0,0.834807
2019-07-22 20:45:00,19636.0,0.9,0.036824,0.0,2.6,4.5,53.0,166.0,0.871632
2019-07-22 20:50:00,10908.0,0.48,0.0,0.6,2.6,5.3,58.0,92.0,0.871632
2019-07-22 20:55:00,9927.0,0.44,0.0,0.0,2.1,3.8,51.0,83.0,0.871632
2019-07-22 21:00:00,14293.0,0.66,0.0,0.6,2.9,5.7,51.0,120.0,0.871632
2019-07-22 21:05:00,13705.0,0.62,0.0,0.5,1.7,3.5,61.0,115.0,0.871632
2019-07-22 21:10:00,8278.0,0.37,0.0,0.5,2.5,5.7,51.0,70.0,0.871632
2019-07-22 21:15:00,8373.0,0.36,0.0,0.0,2.8,6.4,54.0,70.0,0.871632
2019-07-22 21:20:00,10309.0,0.44,0.0,0.0,1.8,4.5,59.0,87.0,0.871632
2019-07-22 21:25:00,11923.0,0.5,0.0,0.5,2.5,6.1,48.0,100.0,0.871632
2019-07-22 21:30:00,7945.0,0.34,0.0,0.0,2.9,6.5,44.0,67.0,0.871632
2019-07-22 21:35:00,8439.0,0.36,0.0,0.8,3.0,5.6,36.0,71.0,0.871632
2019-07-22 21:40:00,9190.0,0.4,0.0,0.8,2.9,5.5,29.0,77.0,0.871632
2019-07-22 21:45:00,9345.0,0.4,0.0,0.9,3.3,5.6,34.0,79.0,0.871632
2019-07-22 21:50:00,6358.0,0.27,0.0,0.0,3.4,6.6,38.0,53.0,0.871632
2019-07-22 21:55:00,5788.0,0.24,0.0,0.0,2.4,5.3,53.0,48.0,0.871632
2019-07-22 22:00:00,5381.0,0.22,0.0,1.1,3.0,7.5,51.0,45.0,0.871632
