time (UTC),lux (lx),uv,1-min precip (mm),wind_lull (m/s),wind_avg (m/s),wind_gust (m/s),wind_dir (deg),solar_radiation (W m^-2),local_day_precip_accum (mm)
2019-05-31 00:00:00,59706.0,4.62,,0.9,3.0,5.9,283,497.0,
2019-05-31 00:05:00,57731.0,4.36,,0.3,2.9,5.8,300,481.0,
2019-05-31 00:10:00,55776.0,4.34,,0.2,3.3,6.2,295,464.0,
2019-05-31 00:15:00,53794.0,4.3,,1.0,3.9,6.9,280,448.0,
2019-05-31 00:20:00,51893.0,4.02,,0.2,2.9,5.8,278,432.0,
2019-05-31 00:25:00,50224.0,3.93,,1.1,3.7,6.0,277,418.0,
2019-05-31 00:30:00,42774.0,4.04,,0.3,3.4,6.3,285,356.0,
2019-05-31 00:35:00,48866.0,3.93,,0.5,3.3,5.9,291,407.0,
2019-05-31 00:40:00,49584.0,4.11,,1.0,3.5,6.6,287,413.0,
2019-05-31 00:45:00,49424.0,4.25,,0.6,2.5,6.3,283,411.0,
2019-05-31 00:50:00,46630.0,3.9,,0.4,2.8,5.0,283,388.0,
2019-05-31 00:55:00,44011.0,3.76,,0.8,2.9,5.7,273,366.0,
2019-05-31 01:00:00,33383.0,2.76,,0.5,3.3,5.8,285,278.0,
2019-05-31 01:05:00,30050.0,2.46,,1.4,3.6,6.3,282,250.0,
2019-05-31 01:10:00,22009.0,1.73,,1.0,3.2,6.2,281,183.0,
2019-05-31 01:15:00,17351.0,1.35,,0.8,3.5,7.1,280,144.0,
2019-05-31 01:20:00,13658.0,1.06,,1.0,3.7,6.8,287,113.0,
2019-05-31 01:25:00,11488.0,0.88,,0.9,3.4,6.9,285,95.0,
2019-05-31 01:30:00,10138.0,0.76,,1.2,3.9,7.7,286,84.0,
2019-05-31 01:35:00,10461.0,0.81,,1.0,3.6,6.7,287,87.0,
2019-05-31 01:40:00,8530.0,0.64,,0.8,3.6,6.4,292,71.0,
2019-05-31 01:45:00,6846.0,0.51,,1.2,3.7,6.5,300,57.0,
2019-05-31 01:50:00,6256.0,0.48,,1.6,4.2,6.8,292,52.0,
2019-05-31 01:55:00,5553.0,0.42,,1.5,3.4,6.0,293,46.0,
2019-05-31 02:00:00,5093.0,0.38,,0.2,3.0,5.5,294,42.0,
2019-05-31 02:05:00,4560.0,0.34,,1.6,3.9,6.6,296,38.0,
2019-05-31 02:10:00,3887.0,0.29,,0.5,2.8,5.0,293,32.0,
2019-05-31 02:15:00,3633.0,0.28,,1.3,3.6,5.5,288,30.0,
2019-05-31 02:20:00,3254.0,0.25,,0.5,2.7,5.1,293,27.0,
2019-05-31 02:25:00,2825.0,0.22,,0.8,2.6,5.1,295,23.0,
2019-05-31 02:30:00,2319.0,0.18,,0.3,2.6,5.3,286,19.0,
2019-05-31 02:35:00,1851.0,0.14,,0.5,2.6,5.5,277,15.0,
2019-05-31 02:40:00,1478.0,0.11,,0.9,3.2,5.5,262,12.0,
2019-05-31 02:45:00,1167.0,0.08,,0.2,2.1,4.1,275,9.0,
2019-05-31 02:50:00,937.0,0.06,,0.8,2.4,3.8,275,7.0,
2019-05-31 02:55:00,747.0,0.06,,0.5,2.1,3.9,289,6.0,
2019-05-31 03:00:00,515.0,0.04,,0.8,2.5,4.0,295,4.0,
2019-05-31 03:05:00,328.0,0.02,,0.0,1.7,3.5,277,2.0,
2019-05-31 03:10:00,197.0,0.01,,0.5,1.8,2.8,269,1.0,
2019-05-31 03:15:00,106.0,0.01,,0.6,1.6,3.2,293,0.0,
2019-05-31 03:20:00,50.0,0.0,,0.5,1.8,2.8,284,0.0,
2019-05-31 03:25:00,21.0,0.0,,0.6,2.2,3.9,273,0.0,
2019-05-31 03:30:00,6.0,0.0,,0.0,1.7,3.6,291,0.0,
2019-05-31 03:35:00,0.0,0.0,,0.9,2.3,4.2,269,0.0,
2019-05-31 03:40:00,4.0,0.0,,0.8,1.9,3.6,288,0.0,
2019-05-31 03:45:00,4.0,0.0,,0.8,2.7,4.2,289,0.0,
2019-05-31 03:50:00,0.0,0.0,,0.5,2.6,4.1,292,0.0,
2019-05-31 03:55:00,0.0,0.0,,1.2,2.9,4.5,293,0.0,
2019-05-31 04:00:00,0.0,0.0,,0.9,2.4,4.1,286,0.0,
2019-05-31 04:05:00,0.0,0.0,,0.9,2.0,3.4,306,0.0,
2019-05-31 04:10:00,0.0,0.0,,0.6,1.7,3.0,305,0.0,
2019-05-31 04:15:00,0.0,0.0,,0.5,1.6,3.2,302,0.0,
2019-05-31 04:20:00,0.0,0.0,,1.1,2.0,3.2,300,0.0,
2019-05-31 04:25:00,0.0,0.0,,0.0,1.4,2.4,301,0.0,
2019-05-31 04:30:00,0.0,0.0,,0.0,1.1,2.1,297,0.0,
2019-05-31 04:35:00,0.0,0.0,,0.0,0.9,1.7,332,0.0,
2019-05-31 04:40:00,0.0,0.0,,0.0,0.8,2.4,2,0.0,
2019-05-31 04:45:00,0.0,0.0,,0.0,1.2,2.5,358,0.0,
2019-05-31 04:50:00,0.0,0.0,,0.0,1.2,2.4,271,0.0,
2019-05-31 04:55:00,0.0,0.0,,0.5,1.3,2.1,272,0.0,
2019-05-31 05:00:00,0.0,0.0,,0.0,0.8,1.4,276,0.0,
2019-05-31 05:05:00,0.0,0.0,,0.0,0.8,1.9,277,0.0,
2019-05-31 05:10:00,0.0,0.0,,0.0,1.0,2.0,335,0.0,
2019-05-31 05:15:00,0.0,0.0,,0.0,1.0,1.9,326,0.0,
2019-05-31 05:20:00,0.0,0.0,,0.0,0.7,1.7,307,0.0,
2019-05-31 05:25:00,0.0,0.0,,0.0,1.4,2.8,311,0.0,
2019-05-31 05:30:00,0.0,0.0,,0.0,0.8,2.0,316,0.0,
2019-05-31 05:35:00,0.0,0.0,,0.0,0.2,0.9,317,0.0,
2019-05-31 05:40:00,0.0,0.0,,0.0,0.9,1.7,288,0.0,
2019-05-31 05:45:00,0.0,0.0,,0.5,1.5,2.7,292,0.0,
2019-05-31 05:50:00,0.0,0.0,,0.0,1.2,2.4,320,0.0,
2019-05-31 05:55:00,0.0,0.0,,0.0,0.9,1.9,19,0.0,
2019-05-31 06:00:00,0.0,0.0,,0.0,0.9,1.6,21,0.0,
2019-05-31 06:05:00,0.0,0.0,,0.0,1.0,2.0,22,0.0,
2019-05-31 06:10:00,0.0,0.0,,0.0,1.4,2.9,322,0.0,
2019-05-31 06:15:00,0.0,0.0,,0.0,1.2,2.5,345,0.0,
2019-05-31 06:20:00,0.0,0.0,,0.3,1.1,2.1,357,0.0,
2019-05-31 06:25:00,0.0,0.0,,0.4,1.1,2.1,4,0.0,
2019-05-31 06:30:00,0.0,0.0,,0.0,1.0,2.1,357,0.0,
2019-05-31 06:35:00,0.0,0.0,,0.0,1.2,2.5,340,0.0,
2019-05-31 06:40:00,0.0,0.0,,0.0,1.1,2.2,353,0.0,
2019-05-31 06:45:00,0.0,0.0,,0.0,1.1,2.4,346,0.0,
2019-05-31 06:50:00,0.0,0.0,,0.0,0.6,2.2,354,0.0,
2019-05-31 06:55:00,0.0,0.0,,0.3,1.2,2.0,355,0.0,
2019-05-31 07:00:00,0.0,0.0,,0.5,1.1,2.0,17,0.0,
2019-05-31 07:05:00,0.0,0.0,,0.2,1.2,2.1,354,0.0,
2019-05-31 07:10:00,0.0,0.0,,0.5,1.1,2.1,321,0.0,
2019-05-31 07:15:00,0.0,0.0,,0.0,0.8,2.6,350,0.0,
2019-05-31 07:20:00,0.0,0.0,,0.0,0.9,2.1,38,0.0,
2019-05-31 07:25:00,0.0,0.0,,0.0,0.7,1.3,75,0.0,
2019-05-31 07:30:00,0.0,0.0,,0.5,1.0,1.8,90,0.0,
2019-05-31 07:35:00,0.0,0.0,,0.0,0.9,1.6,67,0.0,
2019-05-31 07:40:00,0.0,0.0,,0.0,0.7,2.0,7,0.0,
2019-05-31 07:45:00,0.0,0.0,,0.0,0.8,2.2,350,0.0,
2019-05-31 07:50:00,0.0,0.0,,0.0,1.0,2.0,322,0.0,
2019-05-31 07:55:00,0.0,0.0,,0.0,1.1,1.7,293,0.0,
2019-05-31 08:00:00,0.0,0.0,,0.0,0.2,1.0,324,0.0,
2019-05-31 08:05:00,0.0,0.0,,0.0,0.5,1.0,45,0.0,
2019-05-31 08:10:00,0.0,0.0,,0.0,0.3,1.0,305,0.0,
2019-05-31 08:15:00,0.0,0.0,,0.0,1.0,1.8,295,0.0,
2019-05-31 08:20:00,0.0,0.0,,0.0,1.0,1.5,286,0.0,
2019-05-31 08:25:00,0.0,0.0,,0.0,0.9,2.0,275,0.0,
2019-05-31 08:30:00,0.0,0.0,,0.0,0.9,1.6,280,0.0,
2019-05-31 08:35:00,0.0,0.0,,0.4,1.2,1.9,274,0.0,
2019-05-31 08:40:00,0.0,0.0,,0.5,1.0,1.7,282,0.0,
2019-05-31 08:45:00,0.0,0.0,,0.0,0.6,1.9,231,0.0,
2019-05-31 08:50:00,0.0,0.0,,0.4,1.6,2.6,219,0.0,
2019-05-31 08:55:00,0.0,0.0,,0.0,1.0,1.8,237,0.0,
2019-05-31 09:00:00,0.0,0.0,,0.2,1.2,1.9,261,0.0,
2019-05-31 09:05:00,0.0,0.0,,0.4,1.1,1.8,254,0.0,
2019-05-31 09:10:00,0.0,0.0,,0.0,0.7,1.3,222,0.0,
2019-05-31 09:15:00,0.0,0.0,,0.0,0.9,2.0,193,0.0,
2019-05-31 09:20:00,0.0,0.0,,0.4,1.4,2.5,198,0.0,
2019-05-31 09:25:00,0.0,0.0,,0.0,1.0,2.3,188,0.0,
2019-05-31 09:30:00,0.0,0.0,,0.0,1.0,2.2,186,0.0,
2019-05-31 09:35:00,0.0,0.0,,0.0,0.6,1.8,185,0.0,
2019-05-31 09:40:00,0.0,0.0,,0.0,0.6,1.6,108,0.0,
2019-05-31 09:45:00,0.0,0.0,,0.0,0.4,1.2,6,0.0,
2019-05-31 09:50:00,0.0,0.0,,0.0,0.2,1.0,345,0.0,
2019-05-31 09:55:00,0.0,0.0,,0.0,0.7,1.6,345,0.0,
2019-05-31 10:00:00,0.0,0.0,,0.5,1.3,2.4,0,0.0,
2019-05-31 10:05:00,0.0,0.0,,0.5,1.1,1.8,351,0.0,
2019-05-31 10:10:00,0.0,0.0,,0.0,1.3,2.3,347,0.0,
2019-05-31 10:15:00,0.0,0.0,,0.2,1.1,2.2,316,0.0,
2019-05-31 10:20:00,0.0,0.0,,0.0,0.9,1.6,88,0.0,
2019-05-31 10:25:00,0.0,0.0,,0.0,0.7,1.7,9,0.0,
2019-05-31 10:30:00,0.0,0.0,,0.0,0.6,1.4,312,0.0,
2019-05-31 10:35:00,0.0,0.0,,0.0,0.7,1.6,292,0.0,
2019-05-31 10:40:00,0.0,0.0,,0.3,1.1,2.4,310,0.0,
2019-05-31 10:45:00,0.0,0.0,,0.0,1.0,2.2,338,0.0,
2019-05-31 10:50:00,0.0,0.0,,0.0,0.8,1.9,333,0.0,
2019-05-31 10:55:00,0.0,0.0,,0.0,0.6,1.2,32,0.0,
2019-05-31 11:00:00,0.0,0.0,,0.0,0.8,1.5,350,0.0,
2019-05-31 11:05:00,0.0,0.0,,0.0,1.1,2.4,306,0.0,
2019-05-31 11:10:00,0.0,0.0,,0.0,0.9,2.1,316,0.0,
2019-05-31 11:15:00,0.0,0.0,,0.5,1.5,2.6,296,0.0,
2019-05-31 11:20:00,0.0,0.0,,0.0,1.3,2.2,298,0.0,
2019-05-31 11:25:00,0.0,0.0,,0.5,1.3,2.1,299,0.0,
2019-05-31 11:30:00,0.0,0.0,,0.0,0.5,1.5,8,0.0,
2019-05-31 11:35:00,0.0,0.0,,0.0,0.6,1.4,307,0.0,
2019-05-31 11:40:00,0.0,0.0,,0.0,1.0,1.8,289,0.0,
2019-05-31 11:45:00,0.0,0.0,,0.4,1.2,2.0,311,0.0,
2019-05-31 11:50:00,0.0,0.0,,0.0,0.5,1.5,11,0.0,
2019-05-31 11:55:00,0.0,0.0,,0.0,1.1,1.8,9,0.0,
2019-05-31 12:00:00,0.0,0.0,,0.0,0.6,1.6,62,0.0,
2019-05-31 12:05:00,0.0,0.0,,0.0,1.1,2.7,28,0.0,
2019-05-31 12:10:00,0.0,0.0,,0.6,1.3,2.4,305,0.0,
2019-05-31 12:15:00,4.0,0.0,,0.0,0.9,1.7,289,0.0,
2019-05-31 12:20:00,4.0,0.0,,0.0,0.6,1.3,308,0.0,
2019-05-31 12:25:00,4.0,0.0,,0.0,0.7,1.8,313,0.0,
2019-05-31 12:30:00,4.0,0.0,,0.0,1.3,2.4,332,0.0,
2019-05-31 12:35:00,16.0,0.0,,0.6,1.8,3.1,311,0.0,
2019-05-31 12:40:00,23.0,0.0,,0.6,1.5,2.2,296,0.0,
2019-05-31 12:45:00,89.0,0.0,,0.0,1.1,1.8,301,0.0,
2019-05-31 12:50:00,141.0,0.0,,0.0,1.1,1.8,279,1.0,
2019-05-31 12:55:00,264.0,0.01,,0.0,1.2,3.1,307,2.0,
2019-05-31 13:00:00,401.0,0.01,,0.4,1.3,2.3,305,3.0,
2019-05-31 13:05:00,525.0,0.03,,0.0,0.9,1.8,307,4.0,
2019-05-31 13:10:00,530.0,0.04,,0.5,1.2,2.0,271,4.0,
2019-05-31 13:15:00,889.0,0.07,,0.0,0.7,1.4,268,7.0,
2019-05-31 13:20:00,1075.0,0.08,,0.5,1.4,2.7,290,8.0,
2019-05-31 13:25:00,1354.0,0.1,,0.2,1.1,2.1,272,11.0,
2019-05-31 13:30:00,1655.0,0.12,,0.0,0.8,1.2,275,13.0,
2019-05-31 13:35:00,1894.0,0.14,,0.6,1.4,2.5,290,15.0,
2019-05-31 13:40:00,2267.0,0.18,,0.5,1.5,2.6,287,18.0,
2019-05-31 13:45:00,2924.0,0.24,,0.0,0.7,1.4,260,24.0,
2019-05-31 13:50:00,2374.0,0.22,,0.0,0.7,1.7,264,19.0,
2019-05-31 13:55:00,4236.0,0.35,,0.0,0.2,0.9,297,35.0,
2019-05-31 14:00:00,4642.0,0.38,,0.0,0.5,1.0,292,38.0,
2019-05-31 14:05:00,5639.0,0.47,,0.4,0.9,1.7,187,46.0,
2019-05-31 14:10:00,6520.0,0.54,,0.0,0.6,1.5,243,54.0,
2019-05-31 14:15:00,7054.0,0.59,,0.0,0.2,0.8,302,58.0,
2019-05-31 14:20:00,4497.0,0.43,,0.0,0.5,1.4,289,37.0,
2019-05-31 14:25:00,7647.0,0.64,,0.0,0.8,1.8,296,63.0,
2019-05-31 14:30:00,7666.0,0.64,,0.0,1.0,1.8,274,63.0,
2019-05-31 14:35:00,8194.0,0.67,,0.0,1.2,1.8,293,68.0,
2019-05-31 14:40:00,8833.0,0.72,,0.5,1.4,2.3,292,73.0,
2019-05-31 14:45:00,9122.0,0.74,,0.0,1.0,2.0,326,76.0,
2019-05-31 14:50:00,11142.0,0.91,,0.0,0.4,1.6,321,92.0,
2019-05-31 14:55:00,12632.0,1.04,,0.0,0.4,1.4,189,105.0,
2019-05-31 15:00:00,13828.0,1.14,,0.0,0.5,1.7,331,115.0,
2019-05-31 15:05:00,13855.0,1.12,,0.0,0.6,1.6,295,115.0,
2019-05-31 15:10:00,15599.0,1.24,,0.0,0.5,1.4,305,129.0,
2019-05-31 15:15:00,16805.0,1.34,,0.0,0.8,2.0,352,140.0,
2019-05-31 15:20:00,16902.0,1.33,,0.0,0.7,1.9,326,140.0,
2019-05-31 15:25:00,17954.0,1.42,,0.0,1.0,1.9,11,149.0,
2019-05-31 15:30:00,18849.0,1.48,,0.0,0.6,1.8,328,157.0,
2019-05-31 15:35:00,20828.0,1.66,,0.0,1.0,1.9,20,173.0,
2019-05-31 15:40:00,21669.0,1.72,,0.0,0.5,1.8,13,180.0,
2019-05-31 15:45:00,26451.0,2.12,,0.0,0.6,2.4,169,220.0,
2019-05-31 15:50:00,27908.0,2.24,,0.0,0.6,1.3,154,232.0,
2019-05-31 15:55:00,29734.0,2.37,,0.0,0.3,1.2,291,247.0,
2019-05-31 16:00:00,32959.0,2.64,,0.0,0.8,1.9,6,274.0,
2019-05-31 16:05:00,33507.0,2.7,,0.0,0.8,1.8,183,279.0,
2019-05-31 16:10:00,34881.0,2.82,,0.3,1.1,2.2,219,290.0,
2019-05-31 16:15:00,37247.0,3.03,,0.0,1.2,2.6,172,310.0,
2019-05-31 16:20:00,35015.0,2.86,,0.0,0.8,2.4,213,291.0,
2019-05-31 16:25:00,41776.0,3.36,,0.0,1.0,2.4,278,348.0,
2019-05-31 16:30:00,67359.0,5.51,,0.0,1.3,2.7,145,561.0,
2019-05-31 16:35:00,50639.0,4.0,,0.0,1.1,2.5,153,421.0,
2019-05-31 16:40:00,58088.0,4.58,,0.0,0.4,1.2,313,484.0,
2019-05-31 16:45:00,70204.0,5.53,,0.0,0.9,2.7,274,585.0,
2019-05-31 16:50:00,58621.0,4.42,,0.0,0.8,1.9,279,488.0,
2019-05-31 16:55:00,50531.0,3.65,,0.0,0.9,2.5,242,421.0,
2019-05-31 17:00:00,11723.0,1.02,,0.2,1.7,4.5,168,97.0,
2019-05-31 17:05:00,69277.0,5.2,,0.2,1.5,3.1,175,577.0,
2019-05-31 17:10:00,85892.0,6.53,,0.0,1.8,3.1,183,715.0,
2019-05-31 17:15:00,85427.0,6.43,,0.0,1.5,3.8,183,711.0,
2019-05-31 17:20:00,88171.0,6.78,,0.0,2.3,4.4,213,734.0,
2019-05-31 17:25:00,88841.0,6.76,,0.4,2.3,4.4,199,740.0,
2019-05-31 17:30:00,90124.0,6.9,,0.5,2.3,4.7,186,751.0,
2019-05-31 17:35:00,90739.0,6.92,,0.4,2.1,5.1,179,756.0,
2019-05-31 17:40:00,92557.0,6.96,,0.3,1.7,3.9,186,771.0,
2019-05-31 17:45:00,94070.0,7.03,,0.1,1.6,4.5,187,783.0,
2019-05-31 17:50:00,95373.0,7.12,,0.0,2.4,5.5,182,794.0,
2019-05-31 17:55:00,97540.0,7.21,,0.2,1.9,4.2,210,812.0,
2019-05-31 18:00:00,98637.0,7.29,,0.0,1.8,4.0,194,821.0,
2019-05-31 18:05:00,100082.0,7.54,,0.0,2.0,4.8,161,834.0,
2019-05-31 18:10:00,101984.0,7.36,,0.5,2.4,5.3,156,849.0,
2019-05-31 18:15:00,102901.0,7.48,,0.0,1.5,3.7,137,857.0,
2019-05-31 18:20:00,104534.0,7.68,,0.0,1.4,3.9,344,871.0,
2019-05-31 18:25:00,105686.0,7.61,,0.0,1.6,4.4,10,880.0,
2019-05-31 18:30:00,107269.0,7.54,,0.0,1.9,6.2,335,893.0,
2019-05-31 18:35:00,107279.0,7.58,,0.5,2.6,4.9,312,893.0,
2019-05-31 18:40:00,109696.0,7.75,,1.2,3.0,4.8,303,914.0,
2019-05-31 18:45:00,109706.0,7.67,,0.6,2.5,4.7,307,914.0,
2019-05-31 18:50:00,110929.0,7.95,,0.6,2.8,5.4,317,924.0,
2019-05-31 18:55:00,112195.0,8.1,,0.5,3.2,6.0,310,934.0,
2019-05-31 19:00:00,74969.0,5.46,,0.5,2.9,5.1,329,624.0,
2019-05-31 19:05:00,113037.0,8.14,,0.8,2.6,5.5,322,941.0,
2019-05-31 19:10:00,113240.0,8.16,,0.6,3.1,6.0,316,943.0,
2019-05-31 19:15:00,113367.0,8.18,,0.7,3.3,6.0,317,944.0,
2019-05-31 19:20:00,113651.0,8.18,,0.0,2.3,3.8,311,947.0,
2019-05-31 19:25:00,114633.0,8.22,,0.8,2.9,6.3,321,955.0,
2019-05-31 19:30:00,115487.0,8.26,,0.9,2.8,5.2,310,962.0,
2019-05-31 19:35:00,116015.0,8.28,,0.0,2.5,4.5,308,966.0,
2019-05-31 19:40:00,115794.0,8.24,,0.5,2.0,4.2,307,964.0,
2019-05-31 19:45:00,115902.0,8.25,,0.0,2.7,5.4,311,965.0,
2019-05-31 19:50:00,116345.0,8.27,,0.5,2.5,5.1,309,969.0,
2019-05-31 19:55:00,115893.0,8.25,,0.2,2.1,4.1,288,965.0,
2019-05-31 20:00:00,116172.0,8.22,,0.7,2.1,4.0,345,968.0,
2019-05-31 20:05:00,115266.0,8.15,,0.0,2.0,3.8,314,960.0,
2019-05-31 20:10:00,115187.0,8.13,,0.1,1.8,3.9,334,959.0,
2019-05-31 20:15:00,114455.0,8.13,,0.4,1.9,3.9,308,953.0,
2019-05-31 20:20:00,113862.0,8.05,,0.0,1.4,4.0,340,948.0,
2019-05-31 20:25:00,113781.0,8.03,,0.0,2.2,4.7,317,948.0,
2019-05-31 20:30:00,113639.0,8.03,,0.0,2.2,4.0,329,946.0,
2019-05-31 20:35:00,113449.0,8.02,,0.0,1.8,3.8,312,945.0,
2019-05-31 20:40:00,112569.0,8.0,,0.0,1.6,3.7,291,938.0,
2019-05-31 20:45:00,112280.0,8.03,,0.3,1.5,3.7,240,935.0,
2019-05-31 20:50:00,112769.0,7.97,,0.3,1.7,3.4,288,939.0,
2019-05-31 20:55:00,111471.0,7.81,,0.0,1.0,3.7,283,928.0,
2019-05-31 21:00:00,110707.0,7.65,,0.0,1.4,3.4,96,922.0,
2019-05-31 21:05:00,109810.0,7.56,,0.0,1.8,5.0,329,915.0,
2019-05-31 21:10:00,109163.0,7.51,,0.0,2.2,5.3,279,909.0,
2019-05-31 21:15:00,108967.0,7.31,,0.3,2.3,4.7,269,908.0,
2019-05-31 21:20:00,107547.0,7.42,,0.1,2.0,5.3,281,896.0,
2019-05-31 21:25:00,106193.0,7.52,,0.0,2.0,4.7,341,884.0,
2019-05-31 21:30:00,104949.0,7.6,,0.3,1.9,3.8,319,874.0,
2019-05-31 21:35:00,23613.0,1.87,,0.4,2.2,4.7,313,196.0,
2019-05-31 21:40:00,103898.0,7.35,,0.0,1.9,4.2,323,865.0,
2019-05-31 21:45:00,103288.0,7.21,,0.0,1.8,4.5,319,860.0,
2019-05-31 21:50:00,101871.0,7.39,,0.7,2.2,4.8,333,848.0,
2019-05-31 21:55:00,99708.0,7.11,,0.3,1.8,3.7,332,830.0,
2019-05-31 22:00:00,98781.0,7.01,,0.3,1.9,3.8,282,823.0,
2019-05-31 22:05:00,98167.0,6.95,,0.0,1.7,3.4,346,818.0,
2019-05-31 22:10:00,96676.0,6.86,,0.0,1.5,3.7,321,805.0,
2019-05-31 22:15:00,95222.0,6.75,,0.0,1.3,3.2,350,793.0,
2019-05-31 22:20:00,93653.0,6.65,,0.0,1.2,3.4,346,780.0,
2019-05-31 22:25:00,92362.0,6.53,,0.0,1.8,5.5,294,769.0,
2019-05-31 22:30:00,90577.0,6.33,,0.0,1.0,3.0,338,754.0,
2019-05-31 22:35:00,89057.0,6.1,,0.0,1.4,4.0,292,742.0,
2019-05-31 22:40:00,87607.0,6.2,,0.0,1.8,3.7,315,730.0,
2019-05-31 22:45:00,85957.0,6.12,,0.0,1.3,3.2,301,716.0,
2019-05-31 22:50:00,84380.0,6.15,,0.0,1.9,4.9,298,703.0,
2019-05-31 22:55:00,82739.0,5.89,,0.0,1.4,3.8,334,689.0,
2019-05-31 23:00:00,81089.0,5.8,,0.0,1.5,4.0,308,675.0,
2019-05-31 23:05:00,79302.0,5.72,,0.0,2.1,5.3,313,660.0,
2019-05-31 23:10:00,73848.0,5.34,,0.7,2.8,4.8,305,615.0,
2019-05-31 23:15:00,75204.0,5.37,,0.7,2.6,5.0,312,626.0,
2019-05-31 23:20:00,74048.0,5.35,,1.0,3.3,5.7,315,617.0,
2019-05-31 23:25:00,72388.0,5.23,,0.9,2.7,4.7,313,603.0,
2019-05-31 23:30:00,70386.0,5.17,,0.7,2.9,5.9,324,586.0,
2019-05-31 23:35:00,68752.0,5.09,,0.7,3.1,6.1,324,572.0,
2019-05-31 23:40:00,66822.0,4.88,,0.8,3.8,6.8,325,556.0,
2019-05-31 23:45:00,65124.0,4.81,,0.6,4.1,7.8,318,542.0,
2019-05-31 23:50:00,61084.0,4.66,,1.2,3.3,6.8,323,509.0,
2019-05-31 23:55:00,53366.0,4.16,,1.1,3.6,7.0,317,444.0,
2019-06-01 00:00:00,58870.0,4.34,,1.5,3.5,6.1,324,490.0,
2019-06-01 00:05:00,56983.0,4.24,,1.2,2.8,6.2,323,474.0,
2019-06-01 00:10:00,54609.0,4.22,,0.2,2.9,6.2,334,455.0,
2019-06-01 00:15:00,51152.0,3.88,,1.2,3.3,6.2,328,426.0,
2019-06-01 00:20:00,50627.0,3.84,,1.0,3.4,6.5,328,421.0,
2019-06-01 00:25:00,48512.0,3.71,,0.6,3.1,5.9,326,404.0,
2019-06-01 00:30:00,46242.0,3.53,,0.9,3.1,5.5,327,385.0,
2019-06-01 00:35:00,44006.0,3.42,,0.6,2.8,5.3,328,366.0,
2019-06-01 00:40:00,41901.0,3.23,,1.0,3.0,5.9,334,349.0,
2019-06-01 00:45:00,40192.0,3.12,,0.5,2.6,5.0,332,334.0,
2019-06-01 00:50:00,38213.0,2.96,,0.7,3.0,5.4,346,318.0,
2019-06-01 00:55:00,35985.0,2.79,,0.2,2.7,5.6,320,299.0,
2019-06-01 01:00:00,33659.0,2.64,,0.7,2.8,5.3,324,280.0,
2019-06-01 01:05:00,31777.0,2.49,,0.9,2.5,4.7,323,264.0,
2019-06-01 01:10:00,30279.0,2.34,,0.8,2.8,5.2,333,252.0,
2019-06-01 01:15:00,28609.0,2.22,,1.1,3.1,6.5,324,238.0,
2019-06-01 01:20:00,25109.0,2.08,,0.0,2.4,5.2,330,209.0,
2019-06-01 01:25:00,24699.0,1.96,,0.5,2.8,5.5,323,205.0,
2019-06-01 01:30:00,22801.0,1.81,,0.9,2.8,5.4,318,190.0,
2019-06-01 01:35:00,21136.0,1.69,,0.8,2.9,5.3,315,176.0,
2019-06-01 01:40:00,19441.0,1.58,,0.8,2.6,4.7,305,162.0,
2019-06-01 01:45:00,17623.0,1.5,,0.7,2.2,3.9,319,146.0,
2019-06-01 01:50:00,11205.0,0.53,,0.0,2.0,3.5,351,93.0,
2019-06-01 01:55:00,10314.0,0.49,,0.5,2.1,3.5,321,85.0,
2019-06-01 02:00:00,10221.0,0.53,,0.7,2.2,3.6,322,85.0,
2019-06-01 02:05:00,12221.0,1.1,,0.5,2.3,4.0,326,101.0,
2019-06-01 02:10:00,7806.0,0.44,,0.6,1.7,3.9,336,65.0,
2019-06-01 02:15:00,6297.0,0.28,,0.5,2.0,3.8,325,52.0,
2019-06-01 02:20:00,5351.0,0.29,,0.9,2.2,4.2,337,44.0,
2019-06-01 02:25:00,4924.0,0.2,,1.0,2.4,4.1,328,41.0,
2019-06-01 02:30:00,4372.0,0.17,,0.6,1.8,3.4,339,36.0,
2019-06-01 02:35:00,3811.0,0.16,,0.6,2.0,4.3,338,31.0,
2019-06-01 02:40:00,3197.0,0.14,,0.5,2.1,4.3,339,26.0,
2019-06-01 02:45:00,2569.0,0.12,,0.4,2.1,4.1,329,21.0,
2019-06-01 02:50:00,2051.0,0.1,,0.2,2.2,4.2,335,17.0,
2019-06-01 02:55:00,1555.0,0.08,,0.5,2.1,4.1,347,12.0,
2019-06-01 03:00:00,1112.0,0.06,,0.7,2.6,4.9,320,9.0,
2019-06-01 03:05:00,750.0,0.04,,0.5,2.6,4.9,308,6.0,
2019-06-01 03:10:00,464.0,0.02,,0.4,2.0,4.7,309,3.0,
2019-06-01 03:15:00,234.0,0.01,,0.8,2.6,4.9,348,1.0,
2019-06-01 03:20:00,94.0,0.0,,1.5,2.9,4.9,342,0.0,
2019-06-01 03:25:00,35.0,0.0,,0.0,2.3,5.0,328,0.0,
2019-06-01 03:30:00,11.0,0.0,,1.2,2.6,4.8,315,0.0,
2019-06-01 03:35:00,4.0,0.0,,1.0,2.5,4.4,312,0.0,
2019-06-01 03:40:00,4.0,0.0,,0.5,2.2,5.6,318,0.0,
2019-06-01 03:45:00,4.0,0.0,,0.3,2.1,4.4,329,0.0,
