time (UTC),lux (lx),uv,1-min precip (mm),wind_lull (m/s),wind_avg (m/s),wind_gust (m/s),wind_dir (deg),solar_radiation (W m^-2),local_day_precip_accum (mm)
2019-05-31 01:55:00,0.0,0.0,,0.0,1.8,4.7,200,0.0,
2019-05-31 02:00:00,0.0,0.0,,0.0,1.3,3.2,201,0.0,
2019-05-31 02:05:00,0.0,0.0,,0.0,1.1,3.1,202,0.0,
2019-05-31 02:10:00,0.0,0.0,,0.0,0.7,2.9,205,0.0,
2019-05-31 02:15:00,0.0,0.0,,0.0,1.3,2.9,207,0.0,
2019-05-31 02:20:00,0.0,0.0,,0.0,1.5,3.4,211,0.0,
2019-05-31 02:25:00,0.0,0.0,,0.0,0.9,1.8,211,0.0,
2019-05-31 02:30:00,0.0,0.0,,0.0,1.0,3.1,214,0.0,
2019-05-31 02:35:00,0.0,0.0,,0.0,1.3,3.0,199,0.0,
2019-05-31 02:40:00,0.0,0.0,,0.0,1.5,4.3,213,0.0,
2019-05-31 02:45:00,0.0,0.0,,0.0,1.0,2.3,207,0.0,
2019-05-31 02:50:00,0.0,0.0,,0.0,1.1,3.0,197,0.0,
2019-05-31 02:55:00,0.0,0.0,,0.0,1.0,3.1,198,0.0,
2019-05-31 03:00:00,0.0,0.0,,0.0,0.9,2.7,211,0.0,
2019-05-31 03:05:00,0.0,0.0,,0.0,1.7,4.2,205,0.0,
2019-05-31 03:10:00,0.0,0.0,,0.0,1.5,2.6,204,0.0,
2019-05-31 03:15:00,0.0,0.0,,0.0,1.2,3.4,204,0.0,
2019-05-31 03:20:00,0.0,0.0,,0.0,1.1,3.4,204,0.0,
2019-05-31 03:25:00,0.0,0.0,,0.0,1.3,3.2,206,0.0,
2019-05-31 03:30:00,0.0,0.0,,0.4,1.6,4.2,198,0.0,
2019-05-31 03:35:00,0.0,0.0,,0.0,1.3,3.1,199,0.0,
2019-05-31 03:40:00,0.0,0.0,,0.0,1.3,3.0,207,0.0,
2019-05-31 03:45:00,0.0,0.0,,0.0,1.4,3.2,216,0.0,
2019-05-31 03:50:00,0.0,0.0,,0.0,1.2,2.8,200,0.0,
2019-05-31 03:55:00,0.0,0.0,,0.0,1.1,3.4,212,0.0,
2019-05-31 04:00:00,0.0,0.0,,0.0,0.5,1.8,208,0.0,
2019-05-31 04:05:00,0.0,0.0,,0.0,1.0,2.0,229,0.0,
2019-05-31 04:10:00,0.0,0.0,,0.0,1.1,2.7,229,0.0,
2019-05-31 04:15:00,0.0,0.0,,0.0,0.8,2.3,226,0.0,
2019-05-31 04:20:00,0.0,0.0,,0.0,1.3,2.2,236,0.0,
2019-05-31 04:25:00,0.0,0.0,,0.4,1.5,3.3,194,0.0,
2019-05-31 04:30:00,0.0,0.0,,0.4,1.3,2.7,194,0.0,
2019-05-31 04:35:00,0.0,0.0,,0.0,1.1,2.9,200,0.0,
2019-05-31 04:40:00,0.0,0.0,,0.0,0.8,2.6,207,0.0,
2019-05-31 04:45:00,0.0,0.0,,0.0,1.1,2.4,191,0.0,
2019-05-31 04:50:00,0.0,0.0,,0.0,1.0,3.3,197,0.0,
2019-05-31 04:55:00,0.0,0.0,,0.0,1.0,2.3,193,0.0,
2019-05-31 05:00:00,0.0,0.0,,0.0,1.1,2.2,195,0.0,
2019-05-31 05:05:00,0.0,0.0,,0.0,0.6,1.9,181,0.0,
2019-05-31 05:10:00,0.0,0.0,,0.0,0.8,2.2,195,0.0,
2019-05-31 05:15:00,0.0,0.0,,0.0,0.7,2.4,219,0.0,
2019-05-31 05:20:00,0.0,0.0,,0.0,0.5,1.7,304,0.0,
2019-05-31 05:25:00,0.0,0.0,,0.0,0.8,1.6,301,0.0,
2019-05-31 05:30:00,0.0,0.0,,0.0,0.8,1.6,7,0.0,
2019-05-31 05:35:00,0.0,0.0,,0.0,0.5,1.5,143,0.0,
2019-05-31 05:40:00,0.0,0.0,,0.0,0.3,1.3,197,0.0,
2019-05-31 05:45:00,0.0,0.0,,0.0,0.0,0.8,340,0.0,
2019-05-31 05:50:00,0.0,0.0,,0.0,0.7,1.3,231,0.0,
2019-05-31 05:55:00,0.0,0.0,,0.0,0.8,2.2,200,0.0,
2019-05-31 06:00:00,0.0,0.0,,0.0,0.6,1.3,170,0.0,
2019-05-31 06:05:00,0.0,0.0,,0.0,0.8,1.9,225,0.0,
2019-05-31 06:10:00,0.0,0.0,,0.0,1.4,2.7,204,0.0,
2019-05-31 06:15:00,0.0,0.0,,0.0,1.0,3.3,226,0.0,
2019-05-31 06:20:00,0.0,0.0,,0.0,1.2,3.2,212,0.0,
2019-05-31 06:25:00,0.0,0.0,,0.0,1.0,2.6,199,0.0,
2019-05-31 06:30:00,0.0,0.0,,0.0,0.8,2.3,188,0.0,
2019-05-31 06:35:00,0.0,0.0,,0.0,0.6,1.9,176,0.0,
2019-05-31 06:40:00,0.0,0.0,,0.0,1.3,3.2,209,0.0,
2019-05-31 06:45:00,0.0,0.0,,0.0,0.9,3.0,213,0.0,
2019-05-31 06:50:00,0.0,0.0,,0.0,0.4,1.8,232,0.0,
2019-05-31 06:55:00,0.0,0.0,,0.0,0.7,2.0,235,0.0,
2019-05-31 07:00:00,0.0,0.0,,0.0,1.0,2.0,187,0.0,
2019-05-31 07:05:00,0.0,0.0,,0.0,0.4,1.4,178,0.0,
2019-05-31 07:10:00,0.0,0.0,,0.0,0.7,1.8,201,0.0,
2019-05-31 07:15:00,0.0,0.0,,0.0,0.4,1.6,238,0.0,
2019-05-31 07:20:00,0.0,0.0,,0.0,0.9,2.1,225,0.0,
2019-05-31 07:25:00,0.0,0.0,,0.0,1.1,2.7,215,0.0,
2019-05-31 07:30:00,0.0,0.0,,0.0,0.8,2.2,219,0.0,
2019-05-31 07:35:00,0.0,0.0,,0.0,1.0,2.1,226,0.0,
2019-05-31 07:40:00,0.0,0.0,,0.0,1.3,2.8,242,0.0,
2019-05-31 07:45:00,0.0,0.0,,0.0,1.3,3.1,217,0.0,
2019-05-31 07:50:00,0.0,0.0,,0.0,1.2,2.5,227,0.0,
2019-05-31 07:55:00,0.0,0.0,,0.0,0.9,2.0,194,0.0,
2019-05-31 08:00:00,0.0,0.0,,0.0,0.6,1.7,219,0.0,
2019-05-31 08:05:00,0.0,0.0,,0.0,0.6,1.3,245,0.0,
2019-05-31 08:10:00,0.0,0.0,,0.0,0.4,1.3,312,0.0,
2019-05-31 08:15:00,0.0,0.0,,0.0,0.8,1.8,226,0.0,
2019-05-31 08:20:00,0.0,0.0,,0.0,0.6,1.7,221,0.0,
2019-05-31 08:25:00,0.0,0.0,,0.0,1.0,1.9,215,0.0,
2019-05-31 08:30:00,0.0,0.0,,0.0,0.6,1.6,229,0.0,
2019-05-31 08:35:00,5.0,0.0,,0.0,0.9,1.6,223,0.0,
2019-05-31 08:40:00,5.0,0.0,,0.0,0.4,1.1,204,0.0,
2019-05-31 08:45:00,10.0,0.0,,0.0,0.6,1.2,205,0.0,
2019-05-31 08:50:00,16.0,0.0,,0.0,0.6,1.6,215,0.0,
2019-05-31 08:55:00,35.0,0.0,,0.0,0.9,1.6,195,0.0,
2019-05-31 09:00:00,69.0,0.0,,0.0,0.8,2.2,212,0.0,
2019-05-31 09:05:00,146.0,0.0,,0.0,0.6,1.8,200,1.0,
2019-05-31 09:10:00,248.0,0.01,,0.0,0.5,1.1,213,2.0,
2019-05-31 09:15:00,403.0,0.01,,0.0,1.0,1.6,204,3.0,
2019-05-31 09:20:00,569.0,0.02,,0.0,0.6,1.7,208,4.0,
2019-05-31 09:25:00,655.0,0.02,,0.0,0.5,1.3,187,5.0,
2019-05-31 09:30:00,917.0,0.02,,0.0,0.1,0.8,244,7.0,
2019-05-31 09:35:00,1318.0,0.02,,0.0,0.1,0.9,350,11.0,
2019-05-31 09:40:00,2035.0,0.07,,0.0,0.5,1.3,215,17.0,
2019-05-31 09:45:00,2405.0,0.08,,0.0,0.2,0.9,244,20.0,
2019-05-31 09:50:00,2810.0,0.09,,0.0,0.1,1.0,352,23.0,
2019-05-31 09:55:00,3353.0,0.11,,0.0,0.2,0.9,220,28.0,
2019-05-31 10:00:00,3516.0,0.09,,0.0,0.6,1.2,212,29.0,
2019-05-31 10:05:00,4249.0,0.1,,0.0,0.2,1.0,242,35.0,
2019-05-31 10:10:00,7737.0,0.36,,0.0,0.5,1.3,219,65.0,
2019-05-31 10:15:00,8034.0,0.33,,0.0,0.4,1.6,210,67.0,
2019-05-31 10:20:00,9821.0,0.45,,0.0,0.3,1.1,213,83.0,
2019-05-31 10:25:00,10191.0,0.44,,0.0,0.2,1.0,234,86.0,
2019-05-31 10:30:00,11655.0,0.53,,0.0,0.3,1.2,250,98.0,
2019-05-31 10:35:00,13073.0,0.61,,0.0,0.7,1.6,221,110.0,
2019-05-31 10:40:00,14366.0,0.67,,0.0,0.7,1.6,263,121.0,
2019-05-31 10:45:00,15609.0,0.73,,0.0,0.6,1.5,290,132.0,
2019-05-31 10:50:00,17080.0,0.8,,0.0,0.8,1.9,289,144.0,
2019-05-31 10:55:00,18275.0,0.86,,0.0,1.0,2.1,280,154.0,
2019-05-31 11:00:00,19411.0,0.92,,0.0,0.8,2.5,264,164.0,
2019-05-31 11:05:00,21000.0,0.99,,0.0,1.1,3.4,265,177.0,
2019-05-31 11:10:00,22647.0,1.07,,0.0,0.8,2.4,295,191.0,
2019-05-31 11:15:00,24318.0,1.14,,0.0,0.6,2.8,266,205.0,
2019-05-31 11:20:00,25952.0,1.21,,0.0,1.4,4.1,313,219.0,
2019-05-31 11:25:00,27223.0,1.28,,0.0,1.5,4.0,301,230.0,
2019-05-31 11:30:00,28344.0,1.35,,0.0,1.6,4.0,318,239.0,
2019-05-31 11:35:00,30395.0,1.44,,0.0,1.6,3.2,297,257.0,
2019-05-31 11:40:00,31621.0,1.5,,0.0,1.2,2.8,313,267.0,
2019-05-31 11:45:00,33924.0,1.61,,0.0,1.8,3.9,300,286.0,
2019-05-31 11:50:00,36346.0,1.69,,0.0,1.3,4.9,317,307.0,
2019-05-31 11:55:00,37379.0,1.75,,0.0,1.4,3.6,349,316.0,
2019-05-31 12:00:00,39996.0,1.86,,0.0,1.6,4.3,317,338.0,
2019-05-31 12:05:00,39933.0,1.9,,0.0,1.6,4.5,323,337.0,
2019-05-31 12:10:00,40226.0,1.95,,0.0,1.6,3.4,348,340.0,
2019-05-31 12:15:00,41361.0,2.02,,0.0,1.7,3.4,350,349.0,
2019-05-31 12:20:00,44859.0,2.15,,0.0,2.1,5.9,341,379.0,
2019-05-31 12:25:00,48249.0,2.27,,0.0,2.1,5.7,322,408.0,
2019-05-31 12:30:00,49741.0,2.33,,0.0,1.6,5.6,328,420.0,
2019-05-31 12:35:00,51895.0,2.44,,0.0,2.5,4.9,324,438.0,
2019-05-31 12:40:00,51532.0,2.47,,0.3,3.0,6.3,357,435.0,
2019-05-31 12:45:00,52489.0,2.53,,0.9,3.2,5.4,7,443.0,
2019-05-31 12:50:00,56200.0,2.66,,0.0,2.2,5.2,336,475.0,
2019-05-31 12:55:00,58475.0,2.73,,0.7,3.6,6.8,6,494.0,
2019-05-31 13:00:00,60771.0,2.83,,0.9,3.2,5.7,359,513.0,
2019-05-31 13:05:00,63576.0,2.99,,0.0,3.7,7.2,351,537.0,
2019-05-31 13:10:00,66388.0,3.1,,0.9,3.8,7.2,16,561.0,
2019-05-31 13:15:00,64699.0,3.16,,1.1,3.8,7.2,8,547.0,
2019-05-31 13:20:00,69474.0,3.43,,2.4,4.8,7.2,20,587.0,
2019-05-31 13:25:00,69047.0,3.33,,1.1,3.4,6.2,9,583.0,
2019-05-31 13:30:00,72806.0,3.49,,0.7,3.6,6.6,355,615.0,
2019-05-31 13:35:00,78012.0,3.62,,0.0,3.4,6.6,350,659.0,
2019-05-31 13:40:00,81835.0,3.81,,0.9,2.3,4.1,16,692.0,
2019-05-31 13:45:00,90385.0,4.23,,0.0,2.2,6.1,10,764.0,
2019-05-31 13:50:00,91153.0,4.71,,0.2,2.8,5.3,3,770.0,
2019-05-31 13:55:00,35402.0,1.3,,0.5,2.8,6.4,325,299.0,
2019-05-31 14:00:00,67019.0,3.03,,0.0,2.0,4.0,315,566.0,
2019-05-31 14:05:00,64285.0,2.71,,0.6,2.8,4.9,330,543.0,
2019-05-31 14:10:00,93171.0,4.7,,0.0,2.8,6.5,343,787.0,
2019-05-31 14:15:00,92871.0,4.45,,0.4,2.9,5.1,356,785.0,
2019-05-31 14:20:00,94846.0,4.66,,0.0,2.3,4.8,0,802.0,
2019-05-31 14:25:00,82025.0,4.17,,0.0,1.7,3.3,315,693.0,
2019-05-31 14:30:00,50340.0,2.39,,0.0,2.9,6.0,5,425.0,
2019-05-31 14:35:00,56520.0,3.26,,1.2,3.6,6.6,15,478.0,
2019-05-31 14:40:00,28771.0,1.44,,0.8,3.3,4.9,16,243.0,
2019-05-31 14:45:00,40796.0,1.8,,0.0,1.7,3.0,3,345.0,
2019-05-31 14:50:00,64822.0,3.26,,0.0,1.9,4.7,348,548.0,
2019-05-31 14:55:00,39210.0,1.85,,0.6,2.9,4.5,11,331.0,
2019-05-31 15:00:00,54752.0,2.66,,0.8,2.9,6.0,0,463.0,
2019-05-31 15:05:00,48273.0,2.04,,0.0,2.6,4.8,11,408.0,
2019-05-31 15:10:00,58656.0,2.27,,0.0,2.3,4.0,0,496.0,
2019-05-31 15:15:00,104426.0,4.69,,0.0,1.7,3.4,319,883.0,
2019-05-31 15:20:00,108116.0,5.31,,0.0,1.5,4.2,302,914.0,
2019-05-31 15:25:00,109112.0,5.23,,0.0,2.1,5.3,322,922.0,
2019-05-31 15:30:00,84548.0,3.69,,0.0,2.6,4.8,6,715.0,
2019-05-31 15:35:00,105836.0,5.22,,0.0,2.4,5.1,346,895.0,
2019-05-31 15:40:00,107603.0,5.33,,0.0,1.9,4.3,332,910.0,
2019-05-31 15:45:00,108540.0,5.4,,1.1,2.6,4.7,6,917.0,
2019-05-31 15:50:00,111204.0,5.46,,0.0,2.6,5.5,20,940.0,
2019-05-31 15:55:00,49157.0,2.09,,0.0,1.3,3.7,300,415.0,
2019-05-31 16:00:00,41700.0,1.8,,0.0,1.5,5.0,18,352.0,
2019-05-31 16:05:00,84985.0,4.14,,0.6,2.7,5.6,21,718.0,
2019-05-31 16:10:00,36741.0,1.71,,0.0,2.2,4.6,10,310.0,
2019-05-31 16:15:00,47101.0,2.07,,0.0,1.1,3.5,82,398.0,
2019-05-31 16:20:00,50190.0,2.16,,0.0,0.8,2.5,127,424.0,
2019-05-31 16:25:00,71819.0,3.74,,0.0,1.0,2.1,87,607.0,
2019-05-31 16:30:00,47353.0,2.22,,0.0,1.0,2.6,105,400.0,
2019-05-31 16:35:00,45266.0,2.13,,0.0,0.8,2.8,131,382.0,
2019-05-31 16:40:00,24184.0,1.14,,0.0,0.8,3.1,115,204.0,
2019-05-31 16:45:00,20362.0,1.01,,0.0,0.8,3.4,82,172.0,
2019-05-31 16:50:00,19900.0,0.96,,0.0,0.6,1.8,118,168.0,
2019-05-31 16:55:00,32958.0,1.73,,0.0,0.9,3.5,116,278.0,
2019-05-31 17:00:00,17493.0,0.84,,0.0,0.4,2.3,162,147.0,
2019-05-31 17:05:00,15227.0,0.77,,0.0,0.7,2.5,136,128.0,
2019-05-31 17:10:00,14662.0,0.71,,0.0,0.4,1.6,168,124.0,
2019-05-31 17:15:00,16731.0,0.87,,0.0,0.9,2.5,185,141.0,
2019-05-31 17:20:00,88705.0,5.22,,0.0,1.0,3.1,194,750.0,
2019-05-31 17:25:00,35400.0,1.35,,0.0,1.0,2.6,161,299.0,
2019-05-31 17:30:00,32435.0,1.43,,0.0,0.9,3.1,173,274.0,
2019-05-31 17:35:00,51169.0,2.23,,0.0,0.8,2.6,200,432.0,
2019-05-31 17:40:00,107027.0,5.83,,0.0,1.9,5.0,165,905.0,
2019-05-31 17:45:00,100244.0,5.3,,0.0,1.1,3.2,119,847.0,
2019-05-31 17:50:00,97344.0,5.32,,0.0,1.2,3.0,96,823.0,
2019-05-31 17:55:00,100237.0,5.22,,0.0,0.8,2.4,122,847.0,
2019-05-31 18:00:00,88600.0,4.17,,0.0,1.2,4.2,101,749.0,
2019-05-31 18:05:00,94035.0,4.77,,0.0,1.0,3.1,211,795.0,
2019-05-31 18:10:00,74860.0,3.53,,0.0,0.9,2.9,144,633.0,
2019-05-31 18:15:00,92457.0,4.63,,0.0,1.5,4.2,131,781.0,
2019-05-31 18:20:00,77041.0,3.53,,0.0,1.2,3.8,154,651.0,
2019-05-31 18:25:00,86165.0,5.02,,0.0,1.3,5.0,125,728.0,
2019-05-31 18:30:00,83956.0,4.44,,0.0,1.2,3.4,112,710.0,
2019-05-31 18:35:00,61960.0,2.53,,0.0,1.1,3.5,135,524.0,
2019-05-31 18:40:00,76496.0,3.44,,0.0,1.2,3.3,143,646.0,
2019-05-31 18:45:00,94341.0,4.59,,0.0,0.6,1.9,181,797.0,
2019-05-31 18:50:00,91084.0,4.77,,0.0,0.8,2.8,158,770.0,
2019-05-31 18:55:00,89230.0,4.7,,0.0,0.6,4.1,106,754.0,
2019-05-31 19:00:00,86534.0,4.67,,0.0,1.0,3.1,190,731.0,
2019-05-31 19:05:00,84018.0,4.14,,0.0,1.0,2.9,83,710.0,
2019-05-31 19:10:00,80783.0,4.07,,0.0,1.1,3.6,103,683.0,
2019-05-31 19:15:00,79397.0,4.03,,0.0,1.0,2.8,97,671.0,
2019-05-31 19:20:00,78089.0,4.03,,0.0,1.2,3.1,99,660.0,
2019-05-31 19:25:00,76954.0,4.29,,0.0,1.1,3.6,103,650.0,
2019-05-31 19:30:00,73796.0,3.94,,0.0,0.9,2.3,117,624.0,
2019-05-31 19:35:00,74463.0,3.87,,0.0,0.8,3.2,146,629.0,
2019-05-31 19:40:00,73272.0,3.68,,0.0,1.1,3.4,108,619.0,
2019-05-31 19:45:00,70378.0,3.67,,0.0,1.2,4.3,93,595.0,
2019-05-31 19:50:00,68957.0,3.78,,0.0,1.3,4.6,159,583.0,
2019-05-31 19:55:00,65520.0,3.5,,0.0,1.1,2.5,183,554.0,
2019-05-31 20:00:00,65710.0,3.45,,0.0,1.2,3.9,142,555.0,
2019-05-31 20:05:00,65456.0,3.36,,0.0,0.9,4.2,75,553.0,
2019-05-31 20:10:00,64086.0,3.35,,0.0,0.9,2.1,87,542.0,
2019-05-31 20:15:00,63510.0,3.27,,0.0,0.9,3.6,121,537.0,
2019-05-31 20:20:00,60638.0,3.26,,0.0,1.3,3.9,72,512.0,
2019-05-31 20:25:00,58901.0,3.09,,0.0,0.8,3.3,103,498.0,
2019-05-31 20:30:00,55168.0,3.08,,0.0,1.0,2.4,170,466.0,
2019-05-31 20:35:00,53170.0,2.89,,0.0,1.3,3.8,162,449.0,
2019-05-31 20:40:00,51144.0,2.82,,0.0,1.1,2.7,155,432.0,
2019-05-31 20:45:00,50225.0,2.8,,0.0,1.3,4.5,112,424.0,
2019-05-31 20:50:00,47049.0,2.66,,0.0,0.7,3.0,115,397.0,
2019-05-31 20:55:00,44221.0,2.56,,0.0,1.0,2.1,97,373.0,
2019-05-31 21:00:00,41483.0,2.41,,0.0,1.0,2.3,57,350.0,
2019-05-31 21:05:00,40225.0,2.39,,0.0,0.6,2.0,119,340.0,
2019-05-31 21:10:00,36979.0,2.24,,0.0,0.9,3.9,96,312.0,
2019-05-31 21:15:00,34532.0,2.12,,0.0,1.1,4.2,88,292.0,
2019-05-31 21:20:00,33078.0,2.04,,0.0,1.1,3.0,113,279.0,
2019-05-31 21:25:00,31173.0,1.94,,0.0,1.0,3.7,114,263.0,
2019-05-31 21:30:00,29467.0,1.85,,0.0,1.1,3.9,132,249.0,
2019-05-31 21:35:00,30232.0,1.91,,0.0,1.2,4.5,95,255.0,
2019-05-31 21:40:00,29578.0,1.83,,0.0,0.8,3.2,144,250.0,
2019-05-31 21:45:00,28050.0,1.73,,0.0,0.7,2.4,120,237.0,
2019-05-31 21:50:00,26656.0,1.64,,0.0,0.9,2.8,111,225.0,
2019-05-31 21:55:00,26549.0,1.67,,0.0,0.8,2.7,138,224.0,
2019-05-31 22:00:00,26555.0,1.63,,0.0,0.6,2.7,124,224.0,
2019-05-31 22:05:00,26154.0,1.59,,0.0,0.9,2.6,102,221.0,
2019-05-31 22:10:00,24752.0,1.48,,0.0,0.8,2.3,101,209.0,
2019-05-31 22:15:00,23559.0,1.43,,0.0,0.9,2.7,94,199.0,
2019-05-31 22:20:00,21849.0,1.34,,0.0,0.7,2.5,111,184.0,
2019-05-31 22:25:00,20529.0,1.26,,0.0,0.5,2.0,90,173.0,
2019-05-31 22:30:00,19472.0,1.21,,0.0,0.5,1.6,93,164.0,
2019-05-31 22:35:00,18015.0,1.11,,0.0,0.4,2.0,120,152.0,
2019-05-31 22:40:00,16225.0,0.98,,0.0,0.5,2.1,106,137.0,
2019-05-31 22:45:00,14578.0,0.86,,0.0,0.3,1.5,115,123.0,
2019-05-31 22:50:00,13122.0,0.78,,0.0,0.3,1.6,123,110.0,
2019-05-31 22:55:00,11785.0,0.71,,0.0,0.5,1.9,89,99.0,
2019-05-31 23:00:00,10624.0,0.66,,0.0,0.2,1.2,137,89.0,
2019-05-31 23:05:00,9447.0,0.58,,0.0,0.5,2.1,105,79.0,
2019-05-31 23:10:00,8429.0,0.53,,0.0,0.4,1.6,118,71.0,
2019-05-31 23:15:00,7442.0,0.45,,0.0,0.4,2.1,117,62.0,
2019-05-31 23:20:00,6456.0,0.39,,0.0,0.2,1.2,54,54.0,
2019-05-31 23:25:00,5512.0,0.33,,0.0,0.1,1.3,20,46.0,
2019-05-31 23:30:00,4661.0,0.28,,0.0,0.3,2.1,83,39.0,
2019-05-31 23:35:00,3916.0,0.23,,0.0,0.3,1.6,109,33.0,
2019-05-31 23:40:00,3212.0,0.2,,0.0,0.3,1.0,126,27.0,
2019-05-31 23:45:00,2586.0,0.16,,0.0,0.2,1.7,113,21.0,
2019-05-31 23:50:00,2031.0,0.12,,0.0,0.1,0.9,355,17.0,
2019-05-31 23:55:00,1536.0,0.1,,0.0,0.1,1.4,313,12.0,
2019-06-01 00:00:00,1116.0,0.07,,0.0,0.0,1.1,20,9.0,
2019-06-01 00:05:00,719.0,0.04,,0.0,0.2,1.4,322,6.0,
2019-06-01 00:10:00,472.0,0.02,,0.0,0.0,0.0,0,3.0,
2019-06-01 00:15:00,293.0,0.01,,0.0,0.0,0.8,351,2.0,
2019-06-01 00:20:00,170.0,0.0,,0.0,0.1,0.7,355,1.0,
2019-06-01 00:25:00,86.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 00:30:00,40.0,0.0,,0.0,0.0,0.8,347,0.0,
2019-06-01 00:35:00,16.0,0.0,,0.0,0.1,1.0,200,0.0,
2019-06-01 00:40:00,5.0,0.0,,0.0,0.1,0.8,136,0.0,
2019-06-01 00:45:00,5.0,0.0,,0.0,0.2,1.5,41,0.0,
2019-06-01 00:50:00,5.0,0.0,,0.0,0.0,1.0,13,0.0,
2019-06-01 00:55:00,0.0,0.0,,0.0,0.0,0.8,10,0.0,
2019-06-01 01:00:00,0.0,0.0,,0.0,0.1,0.7,341,0.0,
2019-06-01 01:05:00,0.0,0.0,,0.0,0.1,1.2,20,0.0,
2019-06-01 01:10:00,0.0,0.0,,0.0,0.1,1.3,331,0.0,
2019-06-01 01:15:00,0.0,0.0,,0.0,0.2,1.5,80,0.0,
2019-06-01 01:20:00,0.0,0.0,,0.0,0.1,1.6,85,0.0,
2019-06-01 01:25:00,0.0,0.0,,0.0,0.2,1.7,96,0.0,
2019-06-01 01:30:00,0.0,0.0,,0.0,0.0,0.8,14,0.0,
2019-06-01 01:35:00,0.0,0.0,,0.0,0.1,1.0,338,0.0,
2019-06-01 01:40:00,0.0,0.0,,0.0,0.1,1.2,148,0.0,
2019-06-01 01:45:00,0.0,0.0,,0.0,0.0,0.9,346,0.0,
2019-06-01 01:50:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 01:55:00,0.0,0.0,,0.0,0.0,1.1,15,0.0,
2019-06-01 02:00:00,0.0,0.0,,0.0,0.1,1.0,22,0.0,
2019-06-01 02:05:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:10:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:15:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:20:00,0.0,0.0,,0.0,0.1,1.2,27,0.0,
2019-06-01 02:25:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:30:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:35:00,0.0,0.0,,0.0,0.1,1.2,25,0.0,
2019-06-01 02:40:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:45:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:50:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 02:55:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:00:00,0.0,0.0,,0.0,0.0,0.5,14,0.0,
2019-06-01 03:05:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:10:00,0.0,0.0,,0.0,0.1,0.9,11,0.0,
2019-06-01 03:15:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:20:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:25:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:30:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
2019-06-01 03:35:00,0.0,0.0,,0.0,0.0,0.0,0,0.0,
