time (UTC),lux (lx),uv,1-min precip (mm),wind_lull (m/s),wind_avg (m/s),wind_gust (m/s),wind_dir (deg),solar_radiation (W m^-2),local_day_precip_accum (mm)
2019-05-31 05:20:00,0.0,0.0,,0.0,0.2,1.3,105.0,0.0,
2019-05-31 05:25:00,0.0,0.0,,0.0,0.2,1.9,130.0,0.0,
2019-05-31 05:30:00,0.0,0.0,,0.0,0.5,2.3,122.0,0.0,
2019-05-31 05:35:00,0.0,0.0,,0.0,0.3,1.8,136.0,0.0,
2019-05-31 05:40:00,0.0,0.0,,0.0,0.1,1.5,26.0,0.0,
2019-05-31 05:45:00,0.0,0.0,,0.0,0.1,1.0,129.0,0.0,
2019-05-31 05:50:00,0.0,0.0,,0.0,0.7,2.2,121.0,0.0,
2019-05-31 05:55:00,0.0,0.0,,0.0,0.5,1.8,114.0,0.0,
2019-05-31 06:00:00,0.0,0.0,,0.0,0.1,1.2,147.0,0.0,
2019-05-31 06:05:00,0.0,0.0,,0.0,0.2,1.3,245.0,0.0,
2019-05-31 06:10:00,0.0,0.0,,0.0,0.2,1.5,112.0,0.0,
2019-05-31 06:15:00,0.0,0.0,,0.0,0.1,1.3,13.0,0.0,
2019-05-31 06:20:00,0.0,0.0,,0.0,0.0,0.8,10.0,0.0,
2019-05-31 06:25:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 06:30:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 06:35:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 06:40:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 06:45:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 06:50:00,0.0,0.0,,0.0,0.0,0.9,13.0,0.0,
2019-05-31 06:55:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 07:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 07:05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 07:10:00,0.0,0.0,,0.0,0.2,1.3,70.0,0.0,
2019-05-31 07:15:00,0.0,0.0,,0.0,0.3,1.6,72.0,0.0,
2019-05-31 07:20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 07:25:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 07:30:00,0.0,0.0,,0.0,0.1,1.1,358.0,0.0,
2019-05-31 07:35:00,0.0,0.0,,0.0,0.0,1.0,5.0,0.0,
2019-05-31 07:40:00,0.0,0.0,,0.0,0.1,0.8,353.0,0.0,
2019-05-31 07:45:00,0.0,0.0,,0.0,0.1,0.7,331.0,0.0,
2019-05-31 07:50:00,0.0,0.0,,0.0,0.1,1.2,2.0,0.0,
2019-05-31 07:55:00,0.0,0.0,,0.0,0.8,1.6,356.0,0.0,
2019-05-31 08:00:00,0.0,0.0,,0.0,1.6,3.0,21.0,0.0,
2019-05-31 08:05:00,0.0,0.0,,0.0,1.4,3.0,29.0,0.0,
2019-05-31 08:10:00,0.0,0.0,,0.0,1.0,2.1,32.0,0.0,
2019-05-31 08:15:00,0.0,0.0,,0.0,1.0,2.1,31.0,0.0,
2019-05-31 08:20:00,0.0,0.0,,0.0,0.0,1.1,357.0,0.0,
2019-05-31 08:25:00,4.0,0.0,,0.0,0.0,0.6,37.0,0.0,
2019-05-31 08:30:00,4.0,0.0,,0.0,0.0,1.0,14.0,0.0,
2019-05-31 08:35:00,4.0,0.0,,0.0,0.1,1.5,18.0,0.0,
2019-05-31 08:40:00,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2019-05-31 08:45:00,19.0,0.0,,0.0,0.1,1.0,0.0,0.0,
2019-05-31 08:50:00,44.0,0.0,,0.0,0.0,0.7,356.0,0.0,
2019-05-31 08:55:00,83.0,0.0,,0.0,0.1,1.0,358.0,0.0,
2019-05-31 09:00:00,133.0,0.0,,0.0,0.5,1.6,15.0,1.0,
2019-05-31 09:05:00,183.0,0.0,,0.0,0.3,1.6,13.0,1.0,
2019-05-31 09:10:00,283.0,0.01,,0.0,0.4,1.7,18.0,2.0,
2019-05-31 09:15:00,407.0,0.01,,0.0,0.3,1.7,24.0,3.0,
2019-05-31 09:20:00,595.0,0.02,,0.0,1.1,2.1,16.0,5.0,
2019-05-31 09:25:00,901.0,0.05,,0.0,0.6,2.0,22.0,7.0,
2019-05-31 09:30:00,1099.0,0.06,,0.0,0.6,2.2,5.0,9.0,
2019-05-31 09:35:00,1435.0,0.09,,0.0,0.2,1.4,8.0,12.0,
2019-05-31 09:40:00,1827.0,0.14,,0.0,0.2,1.5,0.0,15.0,
2019-05-31 09:45:00,2152.0,0.15,,0.0,0.9,1.9,17.0,18.0,
2019-05-31 09:50:00,2428.0,0.12,,0.0,0.7,1.9,18.0,20.0,
2019-05-31 09:55:00,2510.0,0.16,,0.0,0.8,2.5,329.0,21.0,
2019-05-31 10:00:00,3462.0,0.29,,0.0,0.9,2.5,351.0,29.0,
2019-05-31 10:05:00,4145.0,0.28,,0.0,0.8,2.7,342.0,35.0,
2019-05-31 10:10:00,6175.0,0.42,,0.0,0.9,2.6,0.0,53.0,
2019-05-31 10:15:00,5932.0,0.4,,0.0,1.2,2.8,319.0,51.0,
2019-05-31 10:20:00,6594.0,0.43,,0.0,0.9,2.1,312.0,56.0,
2019-05-31 10:25:00,7700.0,0.53,,0.0,1.1,2.6,302.0,66.0,
2019-05-31 10:30:00,7743.0,0.57,,0.0,1.5,3.4,306.0,66.0,
2019-05-31 10:35:00,9330.0,0.7,,0.0,0.8,1.9,314.0,80.0,
2019-05-31 10:40:00,8960.0,0.63,,0.0,1.1,3.0,302.0,77.0,
2019-05-31 10:45:00,11341.0,0.85,,0.0,1.2,2.4,358.0,97.0,
2019-05-31 10:50:00,10976.0,0.81,,0.0,1.2,2.8,323.0,94.0,
2019-05-31 10:55:00,12378.0,0.91,,0.0,1.3,2.5,327.0,106.0,
2019-05-31 11:00:00,14421.0,0.97,,0.0,0.8,3.0,342.0,124.0,
2019-05-31 11:05:00,15639.0,1.02,,0.0,1.7,3.4,357.0,135.0,
2019-05-31 11:10:00,19096.0,1.25,,0.0,0.9,2.1,325.0,164.0,
2019-05-31 11:15:00,24209.0,1.93,,0.0,1.1,3.8,19.0,209.0,
2019-05-31 11:20:00,26356.0,2.29,,0.0,1.2,3.0,2.0,227.0,
2019-05-31 11:25:00,24983.0,2.14,,0.0,1.2,2.4,342.0,215.0,
2019-05-31 11:30:00,27482.0,2.07,,0.0,0.6,2.1,352.0,237.0,
2019-05-31 11:35:00,29687.0,2.44,,0.0,0.6,2.3,343.0,256.0,
2019-05-31 11:40:00,30192.0,2.45,,0.0,1.8,5.1,351.0,260.0,
2019-05-31 11:45:00,31608.0,2.54,,0.0,1.5,3.5,21.0,272.0,
2019-05-31 11:50:00,32909.0,2.65,,0.0,1.8,4.4,17.0,284.0,
2019-05-31 11:55:00,33916.0,2.75,,0.0,2.0,5.0,13.0,292.0,
2019-05-31 12:00:00,34382.0,2.82,,0.0,1.9,4.4,26.0,296.0,
2019-05-31 12:05:00,34378.0,2.73,,0.0,1.0,3.7,13.0,296.0,
2019-05-31 12:10:00,37541.0,3.0,,0.0,2.0,4.6,358.0,324.0,
2019-05-31 12:15:00,38896.0,3.07,,0.0,1.1,3.9,7.0,335.0,
2019-05-31 12:20:00,39662.0,3.16,,0.0,1.4,4.3,357.0,342.0,
2019-05-31 12:25:00,41899.0,3.26,,0.0,1.2,3.2,336.0,361.0,
2019-05-31 12:30:00,42966.0,3.37,,0.0,2.9,6.3,351.0,370.0,
2019-05-31 12:35:00,44236.0,3.41,,0.0,2.5,6.6,340.0,381.0,
2019-05-31 12:40:00,47777.0,3.61,,0.0,2.5,5.9,343.0,412.0,
2019-05-31 12:45:00,47514.0,3.63,,0.0,2.1,5.8,359.0,410.0,
2019-05-31 12:50:00,44644.0,3.54,,0.0,2.3,6.1,0.0,385.0,
2019-05-31 12:55:00,44235.0,3.55,,0.0,2.5,5.0,12.0,381.0,
2019-05-31 13:00:00,44746.0,3.58,,0.0,2.2,5.0,0.0,386.0,
2019-05-31 13:05:00,47611.0,3.79,,0.4,2.3,4.7,333.0,411.0,
2019-05-31 13:10:00,49109.0,3.81,,0.0,2.4,5.0,294.0,423.0,
2019-05-31 13:15:00,49200.0,3.83,,0.0,1.7,4.7,312.0,424.0,
2019-05-31 13:20:00,50041.0,3.89,,0.0,2.1,5.2,14.0,432.0,
2019-05-31 13:25:00,50552.0,3.97,,0.0,2.1,5.3,10.0,436.0,
2019-05-31 13:30:00,54430.0,4.1,,0.0,1.9,5.8,4.0,469.0,
2019-05-31 13:35:00,58089.0,4.38,,0.0,2.5,4.9,25.0,501.0,
2019-05-31 13:40:00,60137.0,4.45,,0.0,1.8,4.1,331.0,519.0,
2019-05-31 13:45:00,63465.0,4.48,,0.0,1.9,4.5,334.0,547.0,
2019-05-31 13:50:00,61396.0,4.45,,0.0,1.9,4.5,11.0,530.0,
2019-05-31 13:55:00,58455.0,4.4,,0.0,2.0,4.3,289.0,504.0,
2019-05-31 14:00:00,59854.0,4.4,,0.0,1.6,3.6,329.0,516.0,
2019-05-31 14:05:00,60037.0,4.41,,0.0,1.8,4.8,302.0,518.0,
2019-05-31 14:10:00,60114.0,4.42,,0.0,2.3,5.3,290.0,518.0,
2019-05-31 14:15:00,59407.0,4.39,,0.0,1.8,4.5,339.0,512.0,
2019-05-31 14:20:00,62720.0,4.75,,0.0,1.4,3.9,358.0,541.0,
2019-05-31 14:25:00,63088.0,4.73,,0.0,1.6,3.9,268.0,544.0,
2019-05-31 14:30:00,66555.0,4.84,,0.0,1.6,3.8,321.0,574.0,
2019-05-31 14:35:00,66713.0,4.83,,0.0,1.5,4.0,303.0,575.0,
2019-05-31 14:40:00,68252.0,4.83,,0.0,2.3,4.8,325.0,589.0,
2019-05-31 14:45:00,71593.0,5.13,,0.0,1.6,4.6,335.0,618.0,
2019-05-31 14:50:00,72841.0,5.25,,0.0,1.4,3.7,20.0,628.0,
2019-05-31 14:55:00,72501.0,5.22,,0.0,2.0,5.3,359.0,625.0,
2019-05-31 15:00:00,72066.0,5.22,,0.0,1.9,4.2,352.0,622.0,
2019-05-31 15:05:00,73787.0,5.28,,0.0,1.6,5.0,13.0,637.0,
2019-05-31 15:10:00,73883.0,5.3,,0.0,2.1,5.5,295.0,637.0,
2019-05-31 15:15:00,72769.0,5.28,,0.0,2.5,6.6,325.0,628.0,
2019-05-31 15:20:00,73096.0,5.27,,0.0,2.4,6.1,351.0,631.0,
2019-05-31 15:25:00,74062.0,5.34,,0.0,2.6,6.2,353.0,639.0,
2019-05-31 15:30:00,74503.0,5.39,,0.0,2.3,4.3,273.0,643.0,
2019-05-31 15:35:00,72875.0,5.29,,0.5,2.3,5.8,316.0,629.0,
2019-05-31 15:40:00,74032.0,5.37,,0.0,1.7,4.2,314.0,639.0,
2019-05-31 15:45:00,73702.0,5.37,,0.0,1.9,5.2,304.0,636.0,
2019-05-31 15:50:00,74051.0,5.34,,0.0,1.3,3.9,289.0,639.0,
2019-05-31 15:55:00,74102.0,5.34,,0.0,2.6,5.4,263.0,639.0,
2019-05-31 16:00:00,73987.0,5.36,,0.0,2.4,5.3,289.0,638.0,
2019-05-31 16:05:00,76021.0,5.35,,0.0,1.9,3.9,272.0,656.0,
2019-05-31 16:10:00,75078.0,5.35,,0.0,1.2,2.7,320.0,648.0,
2019-05-31 16:15:00,75966.0,5.3,,0.0,1.7,4.9,314.0,655.0,
2019-05-31 16:20:00,73156.0,5.36,,0.0,1.6,3.8,246.0,631.0,
2019-05-31 16:25:00,75153.0,5.33,,0.0,0.8,2.5,284.0,648.0,
2019-05-31 16:30:00,72363.0,5.37,,0.0,2.7,6.7,306.0,624.0,
2019-05-31 16:35:00,74395.0,5.33,,0.0,1.5,4.4,284.0,642.0,
2019-05-31 16:40:00,71687.0,5.15,,0.0,1.9,4.3,339.0,618.0,
2019-05-31 16:45:00,75920.0,5.32,,0.0,1.4,4.7,281.0,655.0,
2019-05-31 16:50:00,78673.0,5.78,,0.0,1.4,4.2,305.0,679.0,
2019-05-31 16:55:00,75799.0,5.63,,0.0,1.6,3.8,247.0,654.0,
2019-05-31 17:00:00,77468.0,5.84,,0.0,1.7,3.9,236.0,668.0,
2019-05-31 17:05:00,75569.0,5.8,,0.0,1.5,3.9,236.0,652.0,
2019-05-31 17:10:00,62941.0,4.63,,0.0,0.7,3.8,293.0,543.0,
2019-05-31 17:15:00,62950.0,4.89,,0.0,1.2,3.0,290.0,543.0,
2019-05-31 17:20:00,54139.0,3.62,,0.0,1.8,3.8,284.0,467.0,
2019-05-31 17:25:00,54596.0,3.73,,0.0,1.6,3.8,284.0,471.0,
2019-05-31 17:30:00,60733.0,4.55,,0.0,1.2,3.0,278.0,524.0,
2019-05-31 17:35:00,62242.0,4.6,,0.0,0.7,2.1,285.0,537.0,
2019-05-31 17:40:00,70328.0,5.34,,0.0,0.9,2.3,11.0,607.0,
2019-05-31 17:45:00,59004.0,3.9,,0.0,1.0,3.2,355.0,509.0,
2019-05-31 17:50:00,70022.0,5.19,,0.9,2.0,3.5,255.0,604.0,
2019-05-31 17:55:00,71341.0,5.19,,0.6,1.9,3.9,264.0,615.0,
2019-05-31 18:00:00,72770.0,5.24,,0.0,1.0,3.5,246.0,628.0,
2019-05-31 18:05:00,73495.0,5.25,,0.0,1.0,3.3,261.0,634.0,
2019-05-31 18:10:00,73854.0,5.24,,0.3,1.7,3.2,246.0,637.0,
2019-05-31 18:15:00,73433.0,5.2,,0.0,1.7,3.0,261.0,633.0,
2019-05-31 18:20:00,76251.0,5.25,,0.4,2.2,4.7,272.0,658.0,
2019-05-31 18:25:00,79032.0,5.31,,0.0,1.5,5.0,260.0,682.0,
2019-05-31 18:30:00,77214.0,5.23,,0.0,2.3,4.2,267.0,666.0,
2019-05-31 18:35:00,74665.0,4.87,,0.0,1.8,5.0,278.0,644.0,
2019-05-31 18:40:00,74848.0,4.86,,0.0,0.9,2.9,249.0,646.0,
2019-05-31 18:45:00,75005.0,4.83,,0.0,1.2,3.0,259.0,647.0,
2019-05-31 18:50:00,71152.0,4.84,,0.0,1.2,2.7,277.0,614.0,
2019-05-31 18:55:00,73067.0,4.84,,0.0,1.4,3.5,265.0,630.0,
2019-05-31 19:00:00,73558.0,4.81,,0.0,1.2,5.0,355.0,635.0,
2019-05-31 19:05:00,72784.0,4.82,,0.0,1.3,4.0,245.0,628.0,
2019-05-31 19:10:00,70367.0,4.82,,0.0,0.8,3.3,260.0,607.0,
2019-05-31 19:15:00,67217.0,4.43,,0.0,0.9,2.9,241.0,580.0,
2019-05-31 19:20:00,64151.0,4.27,,0.0,1.4,5.1,195.0,553.0,
2019-05-31 19:25:00,55213.0,3.37,,0.0,1.0,4.7,229.0,476.0,
2019-05-31 19:30:00,60201.0,4.37,,0.0,1.0,3.9,221.0,519.0,
2019-05-31 19:35:00,59244.0,4.43,,0.0,1.0,4.3,207.0,511.0,
2019-05-31 19:40:00,35256.0,1.59,,0.0,1.4,5.0,217.0,304.0,
2019-05-31 19:45:00,39187.0,2.09,,0.0,0.8,3.6,203.0,338.0,
2019-05-31 19:50:00,34735.0,1.75,,0.0,0.8,3.0,234.0,299.0,
2019-05-31 19:55:00,32667.0,1.95,,0.0,0.8,3.8,224.0,282.0,
2019-05-31 20:00:00,36749.0,2.06,,0.0,1.2,5.4,175.0,317.0,
2019-05-31 20:05:00,48368.0,3.4,,0.0,1.8,5.4,140.0,417.0,
2019-05-31 20:10:00,51160.0,3.79,,0.0,1.3,4.7,150.0,441.0,
2019-05-31 20:15:00,47448.0,3.56,,0.0,1.9,5.4,156.0,409.0,
2019-05-31 20:20:00,47738.0,3.62,,0.0,2.4,5.9,131.0,412.0,
2019-05-31 20:25:00,47626.0,3.53,,0.0,2.7,6.5,119.0,411.0,
2019-05-31 20:30:00,45683.0,3.39,,0.0,2.2,6.1,120.0,394.0,
2019-05-31 20:35:00,44003.0,3.31,,0.0,2.0,6.0,123.0,379.0,
2019-05-31 20:40:00,41387.0,3.16,,0.0,1.6,4.7,134.0,357.0,
2019-05-31 20:45:00,38160.0,2.98,,0.0,1.4,6.2,152.0,329.0,
2019-05-31 20:50:00,35263.0,2.81,,0.0,2.3,5.5,114.0,304.0,
2019-05-31 20:55:00,33767.0,2.73,,0.0,1.4,4.1,145.0,291.0,
2019-05-31 21:00:00,34113.0,2.72,,0.0,1.0,4.4,155.0,294.0,
2019-05-31 21:05:00,33713.0,2.66,,0.0,1.0,4.4,155.0,291.0,
2019-05-31 21:10:00,33100.0,2.62,,0.0,1.6,3.9,121.0,285.0,
2019-05-31 21:15:00,33086.0,2.59,,0.0,1.7,4.4,123.0,285.0,
2019-05-31 21:20:00,31391.0,2.46,,0.0,1.6,6.0,173.0,271.0,
2019-05-31 21:25:00,29350.0,2.33,,0.0,1.4,4.6,118.0,253.0,
2019-05-31 21:30:00,28191.0,2.23,,0.0,1.1,3.1,111.0,243.0,
2019-05-31 21:35:00,26544.0,2.09,,0.0,1.4,4.7,115.0,229.0,
2019-05-31 21:40:00,25039.0,1.97,,0.0,1.4,4.2,98.0,216.0,
2019-05-31 21:45:00,23789.0,1.89,,0.0,2.2,5.5,107.0,205.0,
2019-05-31 21:50:00,22100.0,1.74,,0.0,1.7,4.2,112.0,190.0,
2019-05-31 21:55:00,20588.0,1.61,,0.0,2.2,5.7,108.0,177.0,
2019-05-31 22:00:00,19964.0,1.57,,0.0,1.5,4.2,104.0,172.0,
2019-05-31 22:05:00,18682.0,1.45,,0.0,1.0,3.8,116.0,161.0,
2019-05-31 22:10:00,15656.0,0.86,,0.0,1.1,3.5,122.0,135.0,
2019-05-31 22:15:00,14181.0,1.04,,0.0,1.1,3.0,101.0,122.0,
2019-05-31 22:20:00,14025.0,0.87,,0.0,1.8,4.0,97.0,121.0,
2019-05-31 22:25:00,14554.0,1.21,,0.0,1.0,3.8,130.0,125.0,
2019-05-31 22:30:00,14034.0,1.17,,0.0,1.2,3.5,126.0,121.0,
2019-05-31 22:35:00,12918.0,1.02,,0.0,1.3,4.8,152.0,111.0,
2019-05-31 22:40:00,11889.0,0.96,,0.0,1.3,3.2,112.0,102.0,
2019-05-31 22:45:00,10859.0,0.84,,0.0,1.2,3.8,107.0,93.0,
2019-05-31 22:50:00,10036.0,0.83,,0.0,1.2,3.9,138.0,86.0,
2019-05-31 22:55:00,9128.0,0.75,,0.0,1.2,3.3,116.0,78.0,
2019-05-31 23:00:00,8396.0,0.71,,0.0,1.2,3.7,128.0,72.0,
2019-05-31 23:05:00,7587.0,0.63,,0.0,1.6,3.8,106.0,65.0,
2019-05-31 23:10:00,6777.0,0.48,,0.0,0.4,2.1,35.0,58.0,
2019-05-31 23:15:00,6121.0,0.49,,0.0,0.6,2.4,80.0,52.0,
2019-05-31 23:20:00,5386.0,0.45,,0.0,1.2,3.0,118.0,46.0,
2019-05-31 23:25:00,4589.0,0.38,,0.0,0.9,3.6,120.0,39.0,
2019-05-31 23:30:00,3867.0,0.34,,0.0,1.4,3.2,105.0,33.0,
2019-05-31 23:35:00,3264.0,0.29,,0.0,0.5,1.7,103.0,28.0,
2019-05-31 23:40:00,2703.0,0.26,,0.0,0.8,2.0,97.0,23.0,
2019-05-31 23:45:00,2140.0,0.21,,0.0,0.9,2.0,101.0,18.0,
2019-05-31 23:50:00,1663.0,0.18,,0.0,0.7,2.4,120.0,14.0,
2019-05-31 23:55:00,1281.0,0.14,,0.0,0.8,2.3,113.0,11.0,
2019-06-01 00:00:00,947.0,0.11,,0.0,0.3,1.6,81.0,8.0,
2019-06-01 00:05:00,678.0,0.07,,0.0,0.3,1.6,116.0,5.0,
2019-06-01 00:10:00,468.0,0.04,,0.0,0.1,1.2,46.0,4.0,
2019-06-01 00:15:00,307.0,0.02,,0.0,0.2,1.5,74.0,2.0,
2019-06-01 00:20:00,192.0,0.01,,0.0,0.8,2.1,104.0,1.0,
2019-06-01 00:25:00,108.0,0.01,,0.0,0.8,2.2,103.0,0.0,
2019-06-01 00:30:00,58.0,0.0,,0.0,0.7,2.1,98.0,0.0,
2019-06-01 00:35:00,26.0,0.0,,0.0,0.5,1.4,98.0,0.0,
2019-06-01 00:40:00,9.0,0.0,,0.0,0.8,1.6,98.0,0.0,
2019-06-01 00:45:00,6.0,0.0,,0.0,1.1,2.5,102.0,0.0,
2019-06-01 00:50:00,4.0,0.0,,0.0,0.7,2.1,106.0,0.0,
2019-06-01 00:55:00,4.0,0.0,,0.0,0.3,1.5,90.0,0.0,
2019-06-01 01:00:00,4.0,0.0,,0.0,0.8,1.8,93.0,0.0,
2019-06-01 01:05:00,0.0,0.0,,0.0,0.8,2.4,101.0,0.0,
2019-06-01 01:10:00,0.0,0.0,,0.0,0.8,2.0,98.0,0.0,
2019-06-01 01:15:00,0.0,0.0,,0.0,0.2,1.2,88.0,0.0,
2019-06-01 01:20:00,0.0,0.0,,0.0,0.2,1.2,84.0,0.0,
2019-06-01 01:25:00,0.0,0.0,,0.0,0.7,1.9,106.0,0.0,
2019-06-01 01:30:00,0.0,0.0,,0.0,0.6,1.7,72.0,0.0,
2019-06-01 01:35:00,0.0,0.0,,0.0,0.0,0.8,14.0,0.0,
2019-06-01 01:40:00,0.0,0.0,,0.0,0.2,1.8,197.0,0.0,
2019-06-01 01:45:00,0.0,0.0,,0.0,0.1,1.2,208.0,0.0,
2019-06-01 01:50:00,0.0,0.0,,0.0,0.2,1.2,229.0,0.0,
2019-06-01 01:55:00,0.0,0.0,,0.0,0.0,0.9,331.0,0.0,
2019-06-01 02:00:00,0.0,0.0,,0.0,0.0,0.7,12.0,0.0,
2019-06-01 02:05:00,0.0,0.0,,0.0,0.0,0.9,269.0,0.0,
2019-06-01 02:10:00,0.0,0.0,,0.0,0.1,1.2,224.0,0.0,
2019-06-01 02:15:00,0.0,0.0,,0.0,0.4,1.2,236.0,0.0,
2019-06-01 02:20:00,0.0,0.0,,0.0,0.4,1.3,245.0,0.0,
